59,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#80x2
148,fully covered,"org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#67, 68, 69, 70","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#129, 131","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#97, 98"
153,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#67,"org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#97, 98"
158,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#67
163,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#69
168,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#69
173,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#68
178,partially covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#68
184,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#70
188,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#70
192,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99
193,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99
194,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99
195,fully covered,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133x38,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99x31,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71x41,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45x34,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71x34
196,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45x33,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71x40,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71x33,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133x37,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99x30
198,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99
202,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50
203,fully covered,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71
204,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98
206,fully covered,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71
207,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99
209,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50
210,fully covered,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71
211,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98
213,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50
214,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50
215,fully covered,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71
216,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50
218,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50
219,fully covered,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71
220,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98
221,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50
222,fully covered,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71
223,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50
224,partially covered,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71
226,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartContentTypeParameter#98,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartEntityBuilder#testBasics#45,org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testImplictContractorParams#71,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#133,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50
228,fully covered,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentType#85,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartCustomContentTypeParameterOverrides#118,org.apache.http.entity.mime.TestMultipartEntityBuilder#testMultipartOptions#57,org.apache.http.entity.mime.TestMultipartFormHttpEntity#testExplictContractorParams#50
