tc_name,lifetime,commit interval,status,born,dead
httpclient/src/test/java/org/apache/http/impl/conn/TestDefaultResponseParser.java,1116,94.0,dead,1239819593,1336315298
httpclient/src/test/java/org/apache/http/impl/conn/TestDefaultRoutePlanner.java,1117,24.0,arrive,1354109971,1450672240
httpclient/src/test/java/org/apache/http/impl/conn/TestHttpClientConnectionManagerBase.java,39,9.0,dead,1352014670,1355408548
httpclient/src/test/java/org/apache/http/impl/conn/TestHttpClientConnectionOperator.java,1141,28.0,arrive,1352014670,1450672240
httpclient/src/test/java/org/apache/http/impl/conn/TestIdleConnectionEviction.java,885,49.0,dead,1275504725,1352014670
httpclient/src/test/java/org/apache/http/impl/conn/TestLocalServer.java,1256,209.0,dead,1235925412,1344458113
httpclient/src/test/java/org/apache/http/impl/conn/TestManagedHttpClientConnectionFactory.java,8,4.0,dead,1370529068,1371300656
httpclient/src/test/java/org/apache/http/impl/conn/TestPoolingConnManager.java,389,194.5,dead,1318335043,1352014670
httpclient/src/test/java/org/apache/http/impl/conn/TestPoolingConnManagerNoServer.java,389,194.5,dead,1318335043,1352014670
httpclient/src/test/java/org/apache/http/impl/conn/TestPoolingHttpClientConnectionManager.java,1141,52.0,arrive,1352014670,1450672241
httpclient/src/test/java/org/apache/http/impl/conn/TestProxySelRoutePlanner.java,1367,200.5,dead,1235925412,1354109971
httpclient/src/test/java/org/apache/http/impl/conn/TestSCMWithServer.java,953,64.0,dead,1235925412,1318335043
httpclient/src/test/java/org/apache/http/impl/conn/TestSystemDefaultRoutePlanner.java,1117,48.0,arrive,1354109971,1450672241
httpclient/src/test/java/org/apache/http/impl/conn/TestTSCCMNoServer.java,953,65.0,dead,1235925412,1318335043
httpclient/src/test/java/org/apache/http/impl/conn/TestTSCCMWithServer.java,953,37.5,dead,1235925412,1318335043
httpclient/src/test/java/org/apache/http/impl/conn/tsccm/AwaitThread.java,1343,226.5,dead,1235925412,1352014670
httpclient/src/test/java/org/apache/http/impl/conn/tsccm/GetConnThread.java,87,87.0,dead,1344458113,1352014670
httpclient/src/test/java/org/apache/http/impl/conn/tsccm/TestConnPoolByRoute.java,1343,26.5,dead,1235925412,1352014670
httpclient/src/test/java/org/apache/http/impl/conn/tsccm/TestDumbHelpers.java,103,103.0,dead,1235925412,1244888016
httpclient/src/test/java/org/apache/http/impl/conn/tsccm/TestSpuriousWakeup.java,1343,83.5,dead,1235925412,1352014670
httpclient/src/test/java/org/apache/http/impl/conn/tsccm/TestWaitingThread.java,1343,153.0,dead,1235925412,1352014670
httpclient/src/test/java/org/apache/http/impl/cookie/TestAbstractCookieSpec.java,2119,284.0,dead,1235925412,1419022782
httpclient/src/test/java/org/apache/http/impl/cookie/TestBasicClientCookie.java,2123,230.0,arrive,1267186746,1450672242
httpclient/src/test/java/org/apache/http/impl/cookie/TestBasicClientCookie2.java,1913,314.5,dead,1267186746,1432485363
httpclient/src/test/java/org/apache/http/impl/cookie/TestBasicCookieAttribHandlers.java,2485,96.5,arrive,1235925412,1450672242
httpclient/src/test/java/org/apache/http/impl/cookie/TestBrowserCompatSpec.java,2005,134.0,dead,1235925412,1409159273
httpclient/src/test/java/org/apache/http/impl/cookie/TestCookieBestMatchSpec.java,2005,257.0,dead,1235925412,1409159254
httpclient/src/test/java/org/apache/http/impl/cookie/TestCookieNetscapeDraft.java,2274,91.5,dead,1235925412,1432485363
httpclient/src/test/java/org/apache/http/impl/cookie/TestCookieRFC2109Spec.java,2274,149.5,dead,1235925412,1432485363
httpclient/src/test/java/org/apache/http/impl/cookie/TestCookieRFC2965Spec.java,2274,134.0,dead,1235925412,1432485363
httpclient/src/test/java/org/apache/http/impl/cookie/TestDateUtils.java,1494,134.0,dead,1235925412,1365065856
httpclient/src/test/java/org/apache/http/impl/cookie/TestDefaultCookieSpec.java,269,134.5,dead,1409159254,1432485363
httpclient/src/test/java/org/apache/http/impl/cookie/TestLaxCookieAttribHandlers.java,366,0,arrive,1419022782,1450672242
httpclient/src/test/java/org/apache/http/impl/cookie/TestNetscapeCookieAttribHandlers.java,2274,284.0,dead,1235925412,1432485363
httpclient/src/test/java/org/apache/http/impl/cookie/TestNetscapeDraftHeaderParser.java,2274,270.5,dead,1235925412,1432485363
httpclient/src/test/java/org/apache/http/impl/cookie/TestPublicSuffixListParser.java,2485,131.0,arrive,1235925412,1450672243
httpclient/src/test/java/org/apache/http/impl/cookie/TestRFC2109CookieAttribHandlers.java,2274,284.0,dead,1235925412,1432485363
httpclient/src/test/java/org/apache/http/impl/cookie/TestRFC6265CookieSpec.java,253,108.5,arrive,1428745268,1450672243
httpclient/src/test/java/org/apache/http/impl/cookie/TestRFC6265CookieSpecBase.java,112,112.0,dead,1419022782,1428745268
httpclient/src/test/java/org/apache/http/impl/execchain/TestConnectionHolder.java,1071,9.0,arrive,1358109701,1450672243
httpclient/src/test/java/org/apache/http/impl/execchain/TestHttpAuthenticator.java,79,2.0,dead,1358109701,1364992038
httpclient/src/test/java/org/apache/http/impl/execchain/TestMainClientExec.java,1026,13.0,arrive,1361979129,1450672243
httpclient/src/test/java/org/apache/http/impl/execchain/TestMinimalClientExec.java,863,31.0,arrive,1376061681,1450672243
httpclient/src/test/java/org/apache/http/impl/execchain/TestProtocolExec.java,1031,72.0,arrive,1361522196,1450672243
httpclient/src/test/java/org/apache/http/impl/execchain/TestRedirectExec.java,863,36.0,arrive,1376048285,1450672243
httpclient/src/test/java/org/apache/http/impl/execchain/TestResponseEntityWrapper.java,1071,46.5,arrive,1358109701,1450672243
httpclient/src/test/java/org/apache/http/impl/execchain/TestRetryExec.java,863,31.0,arrive,1376061681,1450672243
httpclient/src/test/java/org/apache/http/impl/execchain/TestServiceUnavailableRetryExec.java,863,99.0,arrive,1376061681,1450672243
httpclient/src/test/java/org/apache/http/localserver/BasicAuthTokenExtractor.java,2018,924.0,arrive,1276294252,1450672244
httpclient/src/test/java/org/apache/http/localserver/BasicServerTestBase.java,1227,105.0,dead,1238412873,1344458113
httpclient/src/test/java/org/apache/http/localserver/EchoHandler.java,2485,134.0,arrive,1235925412,1450672244
httpclient/src/test/java/org/apache/http/localserver/LocalServerTestBase.java,1229,30.0,arrive,1344458113,1450672244
httpclient/src/test/java/org/apache/http/localserver/LocalTestServer.java,1934,23.5,dead,1235925412,1403096803
httpclient/src/test/java/org/apache/http/localserver/RandomHandler.java,2485,134.0,arrive,1235925412,1450672244
httpclient/src/test/java/org/apache/http/localserver/RequestBasicAuth.java,2456,116.5,arrive,1238412873,1450672244
httpclient/src/test/java/org/apache/http/localserver/ResponseBasicUnauthorized.java,2456,284.0,arrive,1238412873,1450672244
httpclient/src/test/java/org/apache/http/localserver/SSLTestContexts.java,550,194.0,arrive,1403096803,1450672244
httpclient/src/test/java/org/apache/http/localserver/ServerTestBase.java,1256,86.0,dead,1235925412,1344458113
httpclient/src/test/java/org/apache/http/mockup/HttpConnectionMockup.java,1367,284.0,dead,1235925412,1354109971
httpclient/src/test/java/org/apache/http/mockup/ProxySelectorMockup.java,1367,683.5,dead,1235925412,1354109971
httpclient/src/test/java/org/apache/http/mockup/SecureSocketFactoryMockup.java,1621,96.5,dead,1235925412,1376061718
httpclient/src/test/java/org/apache/http/mockup/SessionInputBufferMockup.java,1322,284.0,dead,1239819593,1354110128
httpclient/src/test/java/org/apache/http/mockup/SocketFactoryMockup.java,1621,28.0,dead,1235925412,1376061718
httpmime/src/test/java/org/apache/http/entity/mime/FormBodyPartTest.java,207,0,arrive,1432736521,1450672245
httpmime/src/test/java/org/apache/http/entity/mime/TestFormBodyPartBuilder.java,362,0,arrive,1419361425,1450672245
httpmime/src/test/java/org/apache/http/entity/mime/TestMultipartContentBody.java,2485,74.5,arrive,1235925412,1450672245
httpmime/src/test/java/org/apache/http/entity/mime/TestMultipartEntityBuilder.java,1162,93.0,arrive,1350226511,1450672245
httpmime/src/test/java/org/apache/http/entity/mime/TestMultipartForm.java,2485,27.0,arrive,1235925412,1450672245
httpmime/src/test/java/org/apache/http/entity/mime/TestMultipartFormHttpEntity.java,2485,134.0,arrive,1235925412,1450672245
module-client/src/test/java/org/apache/http/auth/TestAllAuth.java,177,177.0,dead,1210097559,1225444212
module-client/src/test/java/org/apache/http/auth/TestCredentials.java,298,149.0,dead,1210097559,1235925412
module-client/src/test/java/org/apache/http/client/TestAll.java,528,44.5,dead,1179746444,1225444212
module-client/src/test/java/org/apache/http/client/TestHttpState.java,60,60.0,dead,1179746444,1184966379
module-client/src/test/java/org/apache/http/client/methods/TestAllMethods.java,351,175.0,dead,1195059555,1225444212
module-client/src/test/java/org/apache/http/client/methods/TestHttpOptions.java,472,28.0,dead,1195059555,1235925412
module-client/src/test/java/org/apache/http/client/methods/TestHttpRequestBase.java,468,185.0,dead,1195463941,1235925412
module-client/src/test/java/org/apache/http/client/protocol/TestAllProtocol.java,389,194.5,dead,1191767842,1225444212
module-client/src/test/java/org/apache/http/client/protocol/TestCookie2Support.java,511,88.0,dead,1191749748,1235925412
module-client/src/test/java/org/apache/http/client/protocol/TestRedirects.java,510,24.5,dead,1191775871,1235925412
module-client/src/test/java/org/apache/http/client/protocol/TestUriEscapes.java,401,14.0,dead,1201193602,1235925412
module-client/src/test/java/org/apache/http/client/utils/TestAllUtils.java,208,103.5,dead,1207392785,1225444212
module-client/src/test/java/org/apache/http/client/utils/TestRfc3492Idn.java,220,26.0,dead,1216891311,1235925412
module-client/src/test/java/org/apache/http/client/utils/TestURLEncodedUtils.java,330,165.0,dead,1207392785,1235925412
module-client/src/test/java/org/apache/http/conn/TestAllConn.java,501,15.0,dead,1182084050,1225444212
module-client/src/test/java/org/apache/http/conn/TestConnectionAutoRelease.java,309,26.5,dead,1209203483,1235925412
module-client/src/test/java/org/apache/http/conn/TestConnectionReuse.java,302,26.5,dead,1209769820,1235925412
module-client/src/test/java/org/apache/http/conn/TestExceptions.java,599,599.0,dead,1184151931,1235925412
module-client/src/test/java/org/apache/http/conn/TestHttpRoute.java,217,19.0,dead,1182084050,1200855619
module-client/src/test/java/org/apache/http/conn/TestParams.java,207,14.0,dead,1184151931,1202081189
module-client/src/test/java/org/apache/http/conn/TestRouteDirector.java,211,27.0,dead,1182623133,1200855619
module-client/src/test/java/org/apache/http/conn/TestRouteTracker.java,194,4.0,dead,1184075890,1200855619
module-client/src/test/java/org/apache/http/conn/TestScheme.java,650,27.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/conn/params/TestAllConnParams.java,270,69.0,dead,1202081189,1225444212
module-client/src/test/java/org/apache/http/conn/params/TestParams.java,70,70.0,dead,1202081189,1208182621
module-client/src/test/java/org/apache/http/conn/params/TestRouteParams.java,391,0.0,dead,1202081189,1235925412
module-client/src/test/java/org/apache/http/conn/routing/TestAllRouting.java,284,284.0,dead,1200855619,1225444212
module-client/src/test/java/org/apache/http/conn/routing/TestHttpRoute.java,405,50.5,dead,1200855619,1235925412
module-client/src/test/java/org/apache/http/conn/routing/TestRouteDirector.java,405,202.5,dead,1200855619,1235925412
module-client/src/test/java/org/apache/http/conn/routing/TestRouteTracker.java,405,90.0,dead,1200855619,1235925412
module-client/src/test/java/org/apache/http/conn/scheme/TestScheme.java,14,14.0,dead,1234629993,1235925412
module-client/src/test/java/org/apache/http/conn/ssl/CertificatesToPlayWith.java,650,107.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/conn/ssl/TestAllSSL.java,528,263.5,dead,1179746444,1225444212
module-client/src/test/java/org/apache/http/conn/ssl/TestHostnameVerifier.java,650,53.5,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/conn/ssl/TestSSLSocketFactory.java,650,14.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/conn/util/TestAllUtil.java,387,387.0,dead,1191944892,1225444212
module-client/src/test/java/org/apache/http/conn/util/TestInetAddressUtils.java,509,509.0,dead,1191944892,1235925412
module-client/src/test/java/org/apache/http/cookie/TestAllCookie.java,528,528.0,dead,1179746444,1225444212
module-client/src/test/java/org/apache/http/cookie/TestCookieOrigin.java,650,650.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/cookie/TestCookiePathComparator.java,650,62.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/cookie/TestCookiePolicy.java,650,148.5,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/auth/TestAllAuthImpl.java,528,528.0,dead,1179746444,1225444212
module-client/src/test/java/org/apache/http/impl/auth/TestBasicScheme.java,650,325.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/auth/TestDigestScheme.java,650,100.5,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/auth/TestRFC2617Scheme.java,650,650.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/client/TestAllHttpClientImpl.java,528,63.0,dead,1179746444,1225444212
module-client/src/test/java/org/apache/http/impl/client/TestBasicCredentialsProvider.java,589,195.0,dead,1184966379,1235925412
module-client/src/test/java/org/apache/http/impl/client/TestCookieIdentityComparator.java,123,123.0,dead,1225283517,1235925412
module-client/src/test/java/org/apache/http/impl/client/TestDefaultClientRequestDirector.java,347,4.0,dead,1205868177,1235925412
module-client/src/test/java/org/apache/http/impl/client/TestDefaultConnKeepAliveStrategy.java,247,14.0,dead,1214500365,1235925412
module-client/src/test/java/org/apache/http/impl/client/TestRequestWrapper.java,468,85.5,dead,1195463941,1235925412
module-client/src/test/java/org/apache/http/impl/client/TestStatefulConnManagement.java,283,14.0,dead,1211389577,1235925412
module-client/src/test/java/org/apache/http/impl/conn/ClientConnAdapterMockup.java,650,27.5,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/conn/ExecReqThread.java,650,14.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/conn/GetConnThread.java,650,20.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/conn/Helper.java,650,5.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/conn/TestAllConnImpl.java,528,125.0,dead,1179746444,1225444212
module-client/src/test/java/org/apache/http/impl/conn/TestHttpRoute.java,15,15.0,dead,1180785918,1182084050
module-client/src/test/java/org/apache/http/impl/conn/TestLocalServer.java,650,29.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/conn/TestProxySelRoutePlanner.java,391,195.5,dead,1202062488,1235925412
module-client/src/test/java/org/apache/http/impl/conn/TestSCMWithServer.java,282,141.0,dead,1211481720,1235925412
module-client/src/test/java/org/apache/http/impl/conn/TestTSCCMNoServer.java,650,3.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/conn/TestTSCCMWithServer.java,650,11.5,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/conn/tsccm/AwaitThread.java,419,23.0,dead,1199649425,1235925412
module-client/src/test/java/org/apache/http/impl/conn/tsccm/TestAllTSCCM.java,298,50.0,dead,1199649425,1225444212
module-client/src/test/java/org/apache/http/impl/conn/tsccm/TestConnPoolByRoute.java,317,26.5,dead,1208454613,1235925412
module-client/src/test/java/org/apache/http/impl/conn/tsccm/TestDumbHelpers.java,419,8.5,dead,1199699391,1235925412
module-client/src/test/java/org/apache/http/impl/conn/tsccm/TestSpuriousWakeup.java,387,15.5,dead,1202414464,1235925412
module-client/src/test/java/org/apache/http/impl/conn/tsccm/TestWaitingThread.java,419,8.5,dead,1199649425,1235925412
module-client/src/test/java/org/apache/http/impl/cookie/TestAbstractCookieSpec.java,650,64.5,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/cookie/TestAllCookieImpl.java,528,81.0,dead,1179746444,1225444212
module-client/src/test/java/org/apache/http/impl/cookie/TestBasicCookieAttribHandlers.java,650,27.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/cookie/TestBrowserCompatSpec.java,650,30.5,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/cookie/TestCookieBestMatchSpec.java,405,14.0,dead,1200917070,1235925412
module-client/src/test/java/org/apache/http/impl/cookie/TestCookieNetscapeDraft.java,650,43.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/cookie/TestCookieRFC2109Spec.java,650,34.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/cookie/TestCookieRFC2965Spec.java,514,68.0,dead,1191513230,1235925412
module-client/src/test/java/org/apache/http/impl/cookie/TestDateUtils.java,622,229.0,dead,1182099721,1235925412
module-client/src/test/java/org/apache/http/impl/cookie/TestNetscapeCookieAttribHandlers.java,650,61.5,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/impl/cookie/TestNetscapeDraftHeaderParser.java,470,235.0,dead,1195306786,1235925412
module-client/src/test/java/org/apache/http/impl/cookie/TestPublicSuffixListParser.java,220,20.0,dead,1216891350,1235925412
module-client/src/test/java/org/apache/http/impl/cookie/TestRFC2109CookieAttribHandlers.java,650,61.5,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/localserver/EchoHandler.java,650,88.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/localserver/LocalTestServer.java,650,21.5,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/localserver/RandomHandler.java,650,144.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/localserver/ServerTestBase.java,650,26.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/mockup/HttpConnectionMockup.java,650,27.0,dead,1179746444,1235925412
module-client/src/test/java/org/apache/http/mockup/ProxySelectorMockup.java,391,195.5,dead,1202062488,1235925412
module-client/src/test/java/org/apache/http/mockup/SecureSocketFactoryMockup.java,623,66.0,dead,1182085694,1235925412
module-client/src/test/java/org/apache/http/mockup/SocketFactoryMockup.java,623,147.0,dead,1182085694,1235925412
module-httpmime/src/test/java/org/apache/http/client/mime/TestAll.java,8,3.5,dead,1201440102,1202146044
module-httpmime/src/test/java/org/apache/http/client/mime/TestMultipartForm.java,8,0.5,dead,1201440102,1202146044
module-httpmime/src/test/java/org/apache/http/client/mime/TestMultipartFormHttpEntity.java,2,2.0,dead,1201888319,1202146044
module-httpmime/src/test/java/org/apache/http/entity/mime/TestAll.java,269,269.0,dead,1202146044,1225444212
module-httpmime/src/test/java/org/apache/http/entity/mime/TestMultipartContentBody.java,120,60.0,dead,1225473368,1235925412
module-httpmime/src/test/java/org/apache/http/entity/mime/TestMultipartForm.java,390,78.5,dead,1202146044,1235925412
module-httpmime/src/test/java/org/apache/http/entity/mime/TestMultipartFormHttpEntity.java,390,14.5,dead,1202146044,1235925412
src/test/org/apache/http/client/TestAll.java,113,19.5,dead,1169908053,1179746444
src/test/org/apache/http/client/TestHttpState.java,38,19.0,dead,1176391313,1179746444
src/test/org/apache/http/client/impl/TestAllHttpClientImpl.java,8,4.0,dead,1169908053,1170637698
src/test/org/apache/http/client/impl/TestAutoCloseInputStream.java,8,4.0,dead,1169908053,1170637698
src/test/org/apache/http/client/impl/TestDefaultResponseConsumedWatcher.java,8,2.0,dead,1169908053,1170637698
src/test/org/apache/http/conn/TestScheme.java,233,26.0,dead,1159560524,1179746444
src/test/org/apache/http/conn/ssl/CertificatesToPlayWith.java,157,78.0,dead,1166129374,1179746444
src/test/org/apache/http/conn/ssl/TestAllSSL.java,157,64.0,dead,1166129374,1179746444
src/test/org/apache/http/conn/ssl/TestHostnameVerifier.java,157,64.0,dead,1166129374,1179746444
src/test/org/apache/http/conn/ssl/TestSSLSocketFactory.java,157,8.0,dead,1166129374,1179746444
src/test/org/apache/http/cookie/TestAllCookie.java,357,64.0,dead,1148846284,1179746444
src/test/org/apache/http/cookie/TestCookieOrigin.java,357,178.0,dead,1148846954,1179746444
src/test/org/apache/http/cookie/TestCookiePathComparator.java,357,149.0,dead,1148846284,1179746444
src/test/org/apache/http/cookie/TestCookiePolicy.java,325,14.0,dead,1151603325,1179746444
src/test/org/apache/http/cookie/impl/TestAbstractCookieSpec.java,270,44.0,dead,1147274012,1170638221
src/test/org/apache/http/cookie/impl/TestAllCookieImpl.java,266,8.5,dead,1147641591,1170638221
src/test/org/apache/http/cookie/impl/TestBasicCookieAttribHandlers.java,255,20.0,dead,1148563849,1170638221
src/test/org/apache/http/cookie/impl/TestBrowserCompatCookieAttribHandlers.java,20,10.0,dead,1148837476,1150581103
src/test/org/apache/http/cookie/impl/TestBrowserCompatSpec.java,252,30.0,dead,1148848305,1170638221
src/test/org/apache/http/cookie/impl/TestCookieCompatibilitySpec.java,0,0.0,dead,1148845704,1148848305
src/test/org/apache/http/cookie/impl/TestCookieNetscapeDraft.java,232,44.0,dead,1150581103,1170638221
src/test/org/apache/http/cookie/impl/TestCookieRFC2109Spec.java,224,23.5,dead,1151274849,1170638221
src/test/org/apache/http/cookie/impl/TestNetscapeCookieAttribHandlers.java,232,44.0,dead,1150581103,1170638221
src/test/org/apache/http/cookie/impl/TestRFC2109CookieAttribHandlers.java,224,111.5,dead,1151256165,1170638221
src/test/org/apache/http/impl/auth/TestAllAuthImpl.java,41,0.0,dead,1176153001,1179746444
src/test/org/apache/http/impl/auth/TestBasicAuth.java,0,0.0,dead,1176216104,1176300018
src/test/org/apache/http/impl/auth/TestBasicScheme.java,39,19.5,dead,1176300018,1179746444
src/test/org/apache/http/impl/auth/TestDigestAuth.java,0,0.0,dead,1176296112,1176300018
src/test/org/apache/http/impl/auth/TestDigestScheme.java,39,19.5,dead,1176300018,1179746444
src/test/org/apache/http/impl/auth/TestRFC2617Scheme.java,41,8.5,dead,1176153001,1179746444
src/test/org/apache/http/impl/client/TestAllHttpClientImpl.java,105,26.0,dead,1170637653,1179746444
src/test/org/apache/http/impl/client/TestAutoCloseInputStream.java,13,13.0,dead,1170637653,1171799263
src/test/org/apache/http/impl/client/TestDefaultResponseConsumedWatcher.java,13,5.0,dead,1170637653,1171799263
src/test/org/apache/http/impl/conn/ClientConnAdapterMockup.java,22,22.0,dead,1177837657,1179746444
src/test/org/apache/http/impl/conn/ExecReqThread.java,0,0.0,dead,1179670888,1179746444
src/test/org/apache/http/impl/conn/GetConnThread.java,0,0.0,dead,1179662235,1179746444
src/test/org/apache/http/impl/conn/Helper.java,1,1.0,dead,1179590997,1179746444
src/test/org/apache/http/impl/conn/TestAllConnImpl.java,87,19.0,dead,1172173476,1179746444
src/test/org/apache/http/impl/conn/TestLocalServer.java,87,22.0,dead,1172173476,1179746444
src/test/org/apache/http/impl/conn/TestTSCCMNoServer.java,22,0.5,dead,1177786014,1179746444
src/test/org/apache/http/impl/conn/TestTSCCMWithServer.java,16,0.0,dead,1178357223,1179746444
src/test/org/apache/http/impl/cookie/TestAbstractCookieSpec.java,105,52.0,dead,1170638221,1179746444
src/test/org/apache/http/impl/cookie/TestAllCookieImpl.java,105,52.0,dead,1170638221,1179746444
src/test/org/apache/http/impl/cookie/TestBasicCookieAttribHandlers.java,105,37.0,dead,1170638221,1179746444
src/test/org/apache/http/impl/cookie/TestBrowserCompatSpec.java,105,52.0,dead,1170638221,1179746444
src/test/org/apache/http/impl/cookie/TestCookieNetscapeDraft.java,105,52.0,dead,1170638221,1179746444
src/test/org/apache/http/impl/cookie/TestCookieRFC2109Spec.java,105,52.0,dead,1170638221,1179746444
src/test/org/apache/http/impl/cookie/TestNetscapeCookieAttribHandlers.java,105,105.0,dead,1170638221,1179746444
src/test/org/apache/http/impl/cookie/TestRFC2109CookieAttribHandlers.java,105,105.0,dead,1170638221,1179746444
src/test/org/apache/http/localserver/EchoHandler.java,87,43.0,dead,1172173476,1179746444
src/test/org/apache/http/localserver/LocalTestServer.java,87,20.0,dead,1172173476,1179746444
src/test/org/apache/http/localserver/RandomHandler.java,87,43.0,dead,1172173476,1179746444
src/test/org/apache/http/localserver/ServerTestBase.java,87,17.5,dead,1172173476,1179746444
src/test/org/apache/http/mockup/HttpConnectionMockup.java,371,88.0,dead,1147641960,1179746444
src/test/org/apache/httpclient/TestAll.java,257,24.5,dead,1147641591,1169908053
src/test/org/apache/httpclient/impl/TestAllHttpClientImpl.java,257,128.5,dead,1147641591,1169908053
src/test/org/apache/httpclient/impl/TestAutoCloseInputStream.java,401,36.0,dead,1135194625,1169908053
src/test/org/apache/httpclient/impl/TestDefaultResponseConsumedWatcher.java,401,36.0,dead,1135194625,1169908053
