HTTPCLIENT-1550,2015-11-30T20:38:00.940+0000,null,Fixed 
HTTPCLIENT-1551,2014-09-05T07:17:16.307+0000,null,Invalid 
HTTPCLIENT-1552,2014-09-10T12:31:59.464+0000,null,Invalid 
HTTPCLIENT-1553,2014-09-17T16:48:39.900+0000,null,Fixed 
HTTPCLIENT-1554,2014-09-18T07:11:38.146+0000,null,Fixed 
HTTPCLIENT-1555,2014-09-17T11:41:13.666+0000,null,Invalid 
HTTPCLIENT-1555,2014-09-17T11:55:09.360+0000,Invalid,null 
HTTPCLIENT-1555,2014-09-17T17:08:49.773+0000,null,Fixed 
HTTPCLIENT-1556,2014-10-03T08:15:16.469+0000,null,Fixed 
HTTPCLIENT-1558,2014-10-05T11:23:50.948+0000,null,Fixed 
HTTPCLIENT-1563,2014-10-11T14:11:27.297+0000,null,Fixed 
HTTPCLIENT-1564,2014-10-11T13:44:06.190+0000,null,Not a Problem 
HTTPCLIENT-1565,2014-10-11T15:09:09.358+0000,null,Fixed 
HTTPCLIENT-1566,2014-10-11T16:18:46.756+0000,null,Fixed 
HTTPCLIENT-1571,2014-10-15T09:18:09.492+0000,null,Invalid 
HTTPCLIENT-1571,2014-10-15T09:19:21.819+0000,Invalid,null 
HTTPCLIENT-1571,2014-11-14T20:43:15.039+0000,null,Fixed 
HTTPCLIENT-1572,2014-10-22T08:39:29.417+0000,null,Not a Problem 
HTTPCLIENT-1574,2014-10-24T08:01:14.032+0000,null,Duplicate 
HTTPCLIENT-1575,2014-11-14T16:50:30.924+0000,null,Fixed 
HTTPCLIENT-1576,2014-11-05T13:21:20.045+0000,null,Invalid 
HTTPCLIENT-1578,2014-11-11T20:41:29.515+0000,null,Invalid 
HTTPCLIENT-1579,2015-01-12T09:51:46.261+0000,null,Cannot Reproduce 
HTTPCLIENT-1584,2014-11-28T08:28:04.449+0000,null,Invalid 
HTTPCLIENT-1585,2014-12-09T09:29:34.885+0000,null,Fixed 
HTTPCLIENT-1588,2014-12-09T20:38:56.659+0000,null,Fixed 
HTTPCLIENT-1589,2014-12-16T15:05:58.717+0000,null,Fixed 
HTTPCLIENT-1590,2014-12-23T16:12:23.215+0000,null,Invalid 
HTTPCLIENT-1591,2014-12-30T21:43:24.315+0000,null,Fixed 
HTTPCLIENT-1593,2015-01-05T12:00:01.379+0000,null,Duplicate 
HTTPCLIENT-1594,2015-01-09T11:34:05.719+0000,null,Cannot Reproduce 
HTTPCLIENT-1595,2015-01-10T16:00:03.788+0000,null,Fixed 
HTTPCLIENT-1597,2015-01-11T15:45:14.376+0000,null,Fixed 
HTTPCLIENT-1598,2015-01-15T16:40:41.916+0000,null,Duplicate 
HTTPCLIENT-1598,2015-01-17T11:11:49.869+0000,Duplicate,null 
HTTPCLIENT-1601,2015-01-25T16:30:25.148+0000,null,Invalid 
HTTPCLIENT-1601,2015-01-25T18:53:05.400+0000,Invalid,null 
HTTPCLIENT-1601,2015-01-25T19:34:01.008+0000,null,Invalid 
HTTPCLIENT-1602,2015-01-25T16:27:38.041+0000,null,Invalid 
HTTPCLIENT-1602,2015-01-25T19:03:06.164+0000,Invalid,null 
HTTPCLIENT-1602,2015-01-25T19:05:36.710+0000,null,Invalid 
HTTPCLIENT-1603,2015-01-26T10:42:31.982+0000,null,Fixed 
HTTPCLIENT-1604,2015-01-26T10:05:27.058+0000,null,Fixed 
HTTPCLIENT-1605,2015-01-27T10:41:29.632+0000,null,Fixed 
HTTPCLIENT-1606,2015-02-08T12:10:36.988+0000,null,Fixed 
HTTPCLIENT-1608,2015-02-11T08:28:44.252+0000,null,Duplicate 
HTTPCLIENT-1609,2015-02-11T08:47:23.169+0000,null,Fixed 
HTTPCLIENT-1610,2015-02-11T08:49:20.432+0000,null,Duplicate 
HTTPCLIENT-1611,2015-02-13T20:46:59.218+0000,null,Fixed 
HTTPCLIENT-1612,2015-02-13T20:47:31.041+0000,null,Fixed 
HTTPCLIENT-1614,2015-02-17T09:41:21.222+0000,null,Won't Fix 
HTTPCLIENT-1615,2015-02-18T09:36:52.426+0000,null,Fixed 
HTTPCLIENT-1616,2015-02-23T09:48:34.017+0000,null,Invalid 
HTTPCLIENT-1617,2015-02-19T14:16:18.742+0000,null,Not a Problem 
HTTPCLIENT-1618,2015-02-25T16:21:20.686+0000,null,Invalid 
HTTPCLIENT-1618,2015-03-02T01:11:34.623+0000,Invalid,null 
HTTPCLIENT-1618,2015-03-02T11:33:09.486+0000,null,Invalid 
HTTPCLIENT-1619,2015-02-26T09:00:12.489+0000,null,Invalid 
HTTPCLIENT-1621,2015-03-01T19:35:35.207+0000,null,Fixed 
HTTPCLIENT-1623,2015-02-26T21:21:16.421+0000,null,Fixed 
HTTPCLIENT-1624,2015-09-11T13:10:34.858+0000,null,Auto Closed 
HTTPCLIENT-1628,2015-03-11T20:55:42.855+0000,null,Fixed 
HTTPCLIENT-1629,2015-03-10T01:14:59.452+0000,null,Fixed 
HTTPCLIENT-1631,2015-03-11T20:35:09.903+0000,null,Fixed 
HTTPCLIENT-1633,2015-03-15T14:11:13.348+0000,null,Fixed 
HTTPCLIENT-1634,2015-03-19T11:27:49.551+0000,null,Not a Problem 
HTTPCLIENT-1635,2015-03-21T10:22:47.542+0000,null,Duplicate 
HTTPCLIENT-1636,2015-03-24T12:50:27.909+0000,null,Duplicate 
HTTPCLIENT-1637,2015-03-28T09:54:54.665+0000,null,Duplicate 
HTTPCLIENT-1638,2015-04-07T09:37:15.231+0000,null,Not A Problem 
HTTPCORE-397,2015-04-13T18:33:05.410+0000,null,Fixed 
HTTPCLIENT-1640,2015-04-16T12:31:08.971+0000,null,Fixed 
HTTPCLIENT-1641,2015-04-18T10:44:34.476+0000,null,Not A Problem 
HTTPCLIENT-1642,2015-04-21T21:15:36.505+0000,null,Duplicate 
HTTPCLIENT-1643,2015-04-29T10:34:54.688+0000,null,Fixed 
HTTPCLIENT-1644,2015-05-04T08:13:27.023+0000,null,Cannot Reproduce 
HTTPCLIENT-1645,2015-05-01T09:11:52.608+0000,null,Fixed 
HTTPCLIENT-1646,2015-05-05T09:36:29.390+0000,null,Invalid 
HTTPCLIENT-1647,2015-05-12T07:22:22.861+0000,null,Invalid 
HTTPCLIENT-1647,2015-05-13T01:12:34.777+0000,Invalid,null 
HTTPCLIENT-1647,2015-05-22T07:27:25.556+0000,null,Cannot Reproduce 
HTTPCLIENT-1649,2015-05-22T07:26:14.644+0000,null,Fixed 
HTTPCLIENT-1652,2015-05-28T13:12:52.831+0000,null,Duplicate 
HTTPCLIENT-1653,2015-05-30T09:23:59.674+0000,null,Duplicate 
HTTPCLIENT-1655,2015-06-05T09:20:02.035+0000,null,Fixed 
HTTPCLIENT-1657,2015-06-13T15:07:16.916+0000,null,Fixed 
HTTPCLIENT-1658,2015-06-13T16:32:49.802+0000,null,Fixed 
HTTPCLIENT-1659,2015-06-18T17:34:21.882+0000,null,Not A Problem 
HTTPCLIENT-1660,2015-06-30T15:03:43.936+0000,null,Cannot Reproduce 
HTTPCLIENT-1661,2015-06-19T16:06:58.186+0000,null,Won't Fix 
HTTPCLIENT-1662,2015-06-24T16:06:31.217+0000,null,Fixed 
HTTPCLIENT-1665,2015-07-09T12:39:05.268+0000,null,Invalid 
HTTPCLIENT-1665,2015-10-19T20:36:09.820+0000,Invalid,null 
HTTPCLIENT-1665,2015-10-20T07:44:15.559+0000,null,Fixed 
HTTPCLIENT-1665,2016-02-19T22:04:29.607+0000,Fixed,null 
HTTPCLIENT-1665,2016-02-19T23:36:53.409+0000,null,Fixed 
HTTPCLIENT-1666,2015-07-20T09:14:58.076+0000,null,Won't Fix 
HTTPCLIENT-1667,2015-07-23T15:26:53.431+0000,null,Fixed 
HTTPCLIENT-1668,2015-07-24T08:58:54.507+0000,null,Fixed 
HTTPCLIENT-1670,2015-07-28T09:24:31.882+0000,null,Invalid 
HTTPCLIENT-1673,2015-08-12T14:36:20.496+0000,null,Fixed 
HTTPCLIENT-1674,2015-08-07T07:41:24.100+0000,null,Fixed 
HTTPCLIENT-1675,2015-08-10T10:38:01.594+0000,null,Invalid 
HTTPCLIENT-1676,2015-08-11T09:27:37.955+0000,null,Invalid 
HTTPCLIENT-1680,2015-08-29T10:45:58.347+0000,null,Not A Problem 
HTTPCLIENT-1680,2015-08-30T16:47:35.689+0000,Not A Problem,null 
HTTPCLIENT-1680,2015-08-30T16:48:15.389+0000,null,Fixed 
HTTPCLIENT-1683,2015-08-31T07:44:18.125+0000,null,Invalid 
HTTPCLIENT-1685,2015-10-03T13:53:09.316+0000,null,Fixed 
HTTPCLIENT-1686,2015-09-30T08:14:21.789+0000,null,Invalid 
HTTPCLIENT-1687,2015-10-14T08:28:15.790+0000,null,Won't Fix 
HTTPCLIENT-1688,2015-10-12T08:32:12.265+0000,null,Won't Fix 
HTTPCLIENT-1689,2015-10-14T08:29:38.295+0000,null,Invalid 
HTTPCLIENT-1692,2015-10-25T17:53:17.882+0000,null,Cannot Reproduce 
HTTPCLIENT-1692,2015-11-06T03:44:37.497+0000,Cannot Reproduce,null 
HTTPCLIENT-1692,2015-11-12T09:31:29.496+0000,null,Invalid 
HTTPCLIENT-1695,2015-11-14T20:49:38.309+0000,null,Fixed 
HTTPCLIENT-1696,2015-11-12T23:11:20.505+0000,null,Fixed 
HTTPCLIENT-1697,2015-11-15T11:58:07.956+0000,null,Invalid 
HTTPCLIENT-1698,2015-11-28T13:26:53.468+0000,null,Fixed 
HTTPCLIENT-1699,2015-11-24T15:50:03.065+0000,null,Cannot Reproduce 
HTTPCLIENT-1699,2015-11-25T14:33:45.147+0000,Cannot Reproduce,null 
HTTPCLIENT-1699,2015-11-30T20:39:15.806+0000,null,Duplicate 
HTTPCLIENT-1700,2016-01-04T20:24:25.819+0000,null,Fixed 
HTTPCLIENT-1701,2016-01-16T15:22:54.220+0000,null,Fixed 
HTTPCLIENT-1702,2016-01-16T15:23:19.370+0000,null,Won't Fix 
HTTPCLIENT-1703,2016-02-23T20:35:23.960+0000,null,Fixed 
HTTPCLIENT-1704,2015-12-14T16:28:52.396+0000,null,Fixed 
HTTPCLIENT-1705,2015-12-14T17:01:02.723+0000,null,Invalid 
HTTPCLIENT-1705,2015-12-15T15:52:51.812+0000,Invalid,null 
HTTPCLIENT-1705,2015-12-18T22:43:44.671+0000,null,Not A Problem 
HTTPCLIENT-1706,2015-12-14T18:34:18.759+0000,null,Invalid 
HTTPCLIENT-1707,2015-12-18T00:28:44.324+0000,null,Duplicate 
HTTPCLIENT-1707,2015-12-18T00:50:19.747+0000,Duplicate,null 
HTTPCLIENT-1707,2015-12-18T00:50:33.496+0000,null,Fixed 
HTTPCLIENT-1708,2015-12-28T17:28:08.645+0000,null,Not A Problem 
HTTPCLIENT-1709,2015-12-29T03:44:54.488+0000,null,Fixed 
HTTPCLIENT-1710,2016-01-02T14:25:45.021+0000,null,Fixed 
HTTPCLIENT-1711,2016-01-14T09:29:10.292+0000,null,Not A Problem 
HTTPCLIENT-1712,2016-01-15T16:39:24.322+0000,null,Fixed 
HTTPCLIENT-1712,2016-03-15T15:26:58.135+0000,Fixed,null 
HTTPCLIENT-1712,2016-03-15T15:27:20.773+0000,null,Invalid 
HTTPCLIENT-1715,2016-01-27T08:35:01.100+0000,null,Fixed 
HTTPCLIENT-1716,2016-01-28T16:17:54.948+0000,null,Fixed 
HTTPCLIENT-1718,2016-02-17T14:02:33.329+0000,null,Fixed 
HTTPCLIENT-1719,2016-02-17T14:03:03.651+0000,null,Fixed 
HTTPCLIENT-1720,2016-02-16T08:59:35.585+0000,null,Cannot Reproduce 
HTTPCLIENT-1721,2016-02-17T16:36:29.652+0000,null,Duplicate 
HTTPCLIENT-1722,2016-02-17T08:59:02.451+0000,null,Duplicate 
HTTPCLIENT-1723,2016-02-20T12:39:31.241+0000,null,Fixed 
HTTPCLIENT-1726,2016-03-02T20:49:16.079+0000,null,Fixed 
HTTPCLIENT-1727,2016-03-03T18:10:00.112+0000,null,Fixed 
HTTPCLIENT-1728,2016-03-05T13:54:56.481+0000,null,Not A Problem 
HTTPCLIENT-1729,2016-03-07T13:53:17.173+0000,null,Fixed 
HTTPCLIENT-1729,2016-03-07T19:43:17.903+0000,Fixed,null 
HTTPCLIENT-1729,2016-03-09T08:47:51.064+0000,null,Invalid 
HTTPCLIENT-1731,2016-03-18T10:20:10.147+0000,null,Invalid 
