pc_name,lifetime,commit frequency
httpclient/src/main/java/org/apache/http/impl/client/package-info.java,152,152.0
httpclient/src/main/java/org/apache/http/impl/conn/AbstractClientConnAdapter.java,1608,19.0
httpclient/src/main/java/org/apache/http/impl/conn/AbstractPoolEntry.java,1608,43.0
httpclient/src/main/java/org/apache/http/impl/conn/AbstractPooledConnAdapter.java,1608,50.5
httpclient/src/main/java/org/apache/http/impl/conn/BasicClientConnectionManager.java,655,32.0
httpclient/src/main/java/org/apache/http/impl/conn/BasicHttpClientConnectionManager.java,441,19.5
httpclient/src/main/java/org/apache/http/impl/conn/CPool.java,441,30.0
httpclient/src/main/java/org/apache/http/impl/conn/CPoolEntry.java,441,48.0
httpclient/src/main/java/org/apache/http/impl/conn/CPoolProxy.java,441,20.0
httpclient/src/main/java/org/apache/http/impl/conn/ClientConnectionImpl.java,0,0.0
httpclient/src/main/java/org/apache/http/impl/conn/ConnectionShutdownException.java,1555,777.5
httpclient/src/main/java/org/apache/http/impl/conn/DefaultClientConnection.java,1608,24.0
httpclient/src/main/java/org/apache/http/impl/conn/DefaultClientConnectionFactory.java,125,4.0
httpclient/src/main/java/org/apache/http/impl/conn/DefaultClientConnectionOperator.java,1608,23.0
httpclient/src/main/java/org/apache/http/impl/conn/DefaultHttpResponseParser.java,622,20.0
httpclient/src/main/java/org/apache/http/impl/conn/DefaultHttpResponseParserFactory.java,416,208.0
httpclient/src/main/java/org/apache/http/impl/conn/DefaultHttpRoutePlanner.java,1608,23.5
httpclient/src/main/java/org/apache/http/impl/conn/DefaultManagedHttpClientConnection.java,213,106.5
httpclient/src/main/java/org/apache/http/impl/conn/DefaultProxyRoutePlanner.java,376,153.0
httpclient/src/main/java/org/apache/http/impl/conn/DefaultResponseParser.java,1608,53.0
httpclient/src/main/java/org/apache/http/impl/conn/DefaultRoutePlanner.java,416,14.0
httpclient/src/main/java/org/apache/http/impl/conn/DefaultSchemePortResolver.java,416,51.0
httpclient/src/main/java/org/apache/http/impl/conn/HttpClientConnectionManagerBase.java,39,7.5
httpclient/src/main/java/org/apache/http/impl/conn/HttpClientConnectionOperator.java,441,22.0
httpclient/src/main/java/org/apache/http/impl/conn/HttpConnPool.java,719,46.0
httpclient/src/main/java/org/apache/http/impl/conn/HttpPoolEntry.java,719,58.0
httpclient/src/main/java/org/apache/http/impl/conn/IdleConnectionHandler.java,1608,97.0
httpclient/src/main/java/org/apache/http/impl/conn/InMemoryDnsResolver.java,866,16.0
httpclient/src/main/java/org/apache/http/impl/conn/LoggingInputStream.java,416,100.0
httpclient/src/main/java/org/apache/http/impl/conn/LoggingManagedHttpClientConnection.java,213,57.0
httpclient/src/main/java/org/apache/http/impl/conn/LoggingOutputStream.java,416,152.0
httpclient/src/main/java/org/apache/http/impl/conn/LoggingSessionInputBuffer.java,1608,30.0
httpclient/src/main/java/org/apache/http/impl/conn/LoggingSessionOutputBuffer.java,1632,42.0
httpclient/src/main/java/org/apache/http/impl/conn/ManagedClientConnectionImpl.java,719,22.0
httpclient/src/main/java/org/apache/http/impl/conn/ManagedHttpClientConnectionFactory.java,316,38.5
httpclient/src/main/java/org/apache/http/impl/conn/ManagedHttpClientConnectionImpl.java,102,51.0
httpclient/src/main/java/org/apache/http/impl/conn/PoolingClientConnectionManager.java,719,17.0
httpclient/src/main/java/org/apache/http/impl/conn/PoolingHttpClientConnectionManager.java,441,6.5
httpclient/src/main/java/org/apache/http/impl/conn/ProxySelectorRoutePlanner.java,1608,19.0
httpclient/src/main/java/org/apache/http/impl/conn/SchemeRegistryFactory.java,941,35.0
httpclient/src/main/java/org/apache/http/impl/conn/SingleClientConnManager.java,1608,41.5
httpclient/src/main/java/org/apache/http/impl/conn/SocketClientConnectionImpl.java,100,23.5
httpclient/src/main/java/org/apache/http/impl/conn/SystemDefaultDnsResolver.java,865,152.0
httpclient/src/main/java/org/apache/http/impl/conn/SystemDefaultRoutePlanner.java,416,6.0
httpclient/src/main/java/org/apache/http/impl/conn/Wire.java,1784,20.0
httpclient/src/main/java/org/apache/http/impl/conn/package-info.java,152,152.0
httpclient/src/main/java/org/apache/http/impl/conn/tsccm/AbstractConnPool.java,1608,33.5
httpclient/src/main/java/org/apache/http/impl/conn/tsccm/BasicPoolEntry.java,1608,74.0
httpclient/src/main/java/org/apache/http/impl/conn/tsccm/BasicPoolEntryRef.java,1608,78.5
httpclient/src/main/java/org/apache/http/impl/conn/tsccm/BasicPooledConnAdapter.java,1608,134.0
httpclient/src/main/java/org/apache/http/impl/conn/tsccm/ConnPoolByRoute.java,1608,18.0
httpclient/src/main/java/org/apache/http/impl/conn/tsccm/PoolEntryRequest.java,1608,199.0
httpclient/src/main/java/org/apache/http/impl/conn/tsccm/RefQueueHandler.java,1168,66.5
httpclient/src/main/java/org/apache/http/impl/conn/tsccm/RefQueueWorker.java,1168,30.0
httpclient/src/main/java/org/apache/http/impl/conn/tsccm/RouteSpecificPool.java,1608,41.0
httpclient/src/main/java/org/apache/http/impl/conn/tsccm/ThreadSafeClientConnManager.java,1608,17.0
httpclient/src/main/java/org/apache/http/impl/conn/tsccm/WaitingThread.java,1608,42.0
httpclient/src/main/java/org/apache/http/impl/conn/tsccm/WaitingThreadAborter.java,1608,78.5
httpclient/src/main/java/org/apache/http/impl/cookie/AbstractCookieAttributeHandler.java,1784,179.0
httpclient/src/main/java/org/apache/http/impl/cookie/AbstractCookieSpec.java,1784,134.0
httpclient/src/main/java/org/apache/http/impl/cookie/BasicClientCookie.java,1784,55.0
httpclient/src/main/java/org/apache/http/impl/cookie/BasicClientCookie2.java,1784,55.0
httpclient/src/main/java/org/apache/http/impl/cookie/BasicCommentHandler.java,1784,179.0
httpclient/src/main/java/org/apache/http/impl/cookie/BasicDomainHandler.java,1784,82.5
httpclient/src/main/java/org/apache/http/impl/cookie/BasicExpiresHandler.java,1784,97.5
httpclient/src/main/java/org/apache/http/impl/cookie/BasicMaxAgeHandler.java,1784,131.0
httpclient/src/main/java/org/apache/http/impl/cookie/BasicPathHandler.java,1784,117.0
httpclient/src/main/java/org/apache/http/impl/cookie/BasicSecureHandler.java,1784,179.0
httpclient/src/main/java/org/apache/http/impl/cookie/BestMatchSpec.java,1784,39.0
httpclient/src/main/java/org/apache/http/impl/cookie/BestMatchSpecFactory.java,1784,54.5
httpclient/src/main/java/org/apache/http/impl/cookie/BrowserCompatSpec.java,1784,34.0
httpclient/src/main/java/org/apache/http/impl/cookie/BrowserCompatSpecFactory.java,1784,54.5
httpclient/src/main/java/org/apache/http/impl/cookie/BrowserCompatVersionAttributeHandler.java,407,14.0
httpclient/src/main/java/org/apache/http/impl/cookie/CookieSpecBase.java,1784,134.0
httpclient/src/main/java/org/apache/http/impl/cookie/DateParseException.java,1784,179.0
httpclient/src/main/java/org/apache/http/impl/cookie/DateUtils.java,1608,44.0
httpclient/src/main/java/org/apache/http/impl/cookie/IgnoreSpec.java,1141,570.0
httpclient/src/main/java/org/apache/http/impl/cookie/IgnoreSpecFactory.java,1141,416.0
httpclient/src/main/java/org/apache/http/impl/cookie/NetscapeDomainHandler.java,1784,48.0
httpclient/src/main/java/org/apache/http/impl/cookie/NetscapeDraftHeaderParser.java,1784,179.0
httpclient/src/main/java/org/apache/http/impl/cookie/NetscapeDraftSpec.java,1784,47.0
httpclient/src/main/java/org/apache/http/impl/cookie/NetscapeDraftSpecFactory.java,1784,54.5
httpclient/src/main/java/org/apache/http/impl/cookie/PublicSuffixFilter.java,1784,17.5
httpclient/src/main/java/org/apache/http/impl/cookie/PublicSuffixListParser.java,1784,17.0
httpclient/src/main/java/org/apache/http/impl/cookie/RFC2109DomainHandler.java,1784,82.5
httpclient/src/main/java/org/apache/http/impl/cookie/RFC2109Spec.java,1784,49.5
httpclient/src/main/java/org/apache/http/impl/cookie/RFC2109SpecFactory.java,1784,54.5
httpclient/src/main/java/org/apache/http/impl/cookie/RFC2109VersionHandler.java,1784,82.5
httpclient/src/main/java/org/apache/http/impl/cookie/RFC2965CommentUrlAttributeHandler.java,1784,179.0
httpclient/src/main/java/org/apache/http/impl/cookie/RFC2965DiscardAttributeHandler.java,1784,179.0
httpclient/src/main/java/org/apache/http/impl/cookie/RFC2965DomainAttributeHandler.java,1784,117.0
httpclient/src/main/java/org/apache/http/impl/cookie/RFC2965PortAttributeHandler.java,1784,45.0
httpclient/src/main/java/org/apache/http/impl/cookie/RFC2965Spec.java,1784,51.0
httpclient/src/main/java/org/apache/http/impl/cookie/RFC2965SpecFactory.java,1784,54.5
httpclient/src/main/java/org/apache/http/impl/cookie/RFC2965VersionAttributeHandler.java,1784,115.0
httpclient/src/main/java/org/apache/http/impl/cookie/package-info.java,152,152.0
httpclient/src/main/java/org/apache/http/impl/execchain/BackoffStrategyExec.java,370,0.5
httpclient/src/main/java/org/apache/http/impl/execchain/ClientExecChain.java,370,184.5
httpclient/src/main/java/org/apache/http/impl/execchain/ConnectionHolder.java,370,185.0
httpclient/src/main/java/org/apache/http/impl/execchain/HttpAuthenticator.java,79,39.5
httpclient/src/main/java/org/apache/http/impl/execchain/MainClientExec.java,370,10.0
httpclient/src/main/java/org/apache/http/impl/execchain/MinimalClientExec.java,370,19.5
httpclient/src/main/java/org/apache/http/impl/execchain/ProtocolExec.java,370,10.0
httpclient/src/main/java/org/apache/http/impl/execchain/Proxies.java,370,185.0
httpclient/src/main/java/org/apache/http/impl/execchain/RedirectExec.java,370,44.0
httpclient/src/main/java/org/apache/http/impl/execchain/RequestAbortedException.java,370,370.0
httpclient/src/main/java/org/apache/http/impl/execchain/RequestEntityExecHandler.java,370,185.0
httpclient/src/main/java/org/apache/http/impl/execchain/ResponseEntityWrapper.java,370,76.5
httpclient/src/main/java/org/apache/http/impl/execchain/ResponseProxyHandler.java,370,185.0
httpclient/src/main/java/org/apache/http/impl/execchain/RetryExec.java,370,152.0
httpclient/src/main/java/org/apache/http/impl/execchain/ServiceUnavailableRetryExec.java,370,16.0
httpclient/src/main/java/org/apache/http/impl/execchain/TunnelRefusedException.java,370,370.0
httpclient/src/main/java/org/apache/http/impl/execchain/package-info.java,152,152.0
httpmime/src/examples/org/apache/http/examples/entity/mime/ClientMultipartFormPost.java,1784,143.0
httpmime/src/main/java-deprecated/org/apache/http/entity/mime/HttpMultipart.java,175,87.5
httpmime/src/main/java-deprecated/org/apache/http/entity/mime/MultipartEntity.java,175,175.0
httpmime/src/main/java/org/apache/http/entity/mime/AbstractMultipartForm.java,212,89.0
httpmime/src/main/java/org/apache/http/entity/mime/FormBodyPart.java,1784,35.0
httpmime/src/main/java/org/apache/http/entity/mime/Header.java,1375,193.5
httpmime/src/main/java/org/apache/http/entity/mime/HttpBrowserCompatibleMultipart.java,213,0.0
httpmime/src/main/java/org/apache/http/entity/mime/HttpMultipart.java,1608,28.0
httpmime/src/main/java/org/apache/http/entity/mime/HttpMultipartFactory.java,1,0.0
httpmime/src/main/java/org/apache/http/entity/mime/HttpMultipartForm.java,0,0.0
httpmime/src/main/java/org/apache/http/entity/mime/HttpMultipartMode.java,1784,242.0
httpmime/src/main/java/org/apache/http/entity/mime/HttpRFC6532Multipart.java,212,2.0
httpmime/src/main/java/org/apache/http/entity/mime/HttpStrictMultipart.java,213,2.0
httpmime/src/main/java/org/apache/http/entity/mime/MIME.java,1784,42.0
httpmime/src/main/java/org/apache/http/entity/mime/MinimalField.java,1779,116.0
httpmime/src/main/java/org/apache/http/entity/mime/MultipartEntity.java,1608,9.5
httpmime/src/main/java/org/apache/http/entity/mime/MultipartEntityBuilder.java,461,76.0
httpmime/src/main/java/org/apache/http/entity/mime/MultipartFormEntity.java,212,212.0
httpmime/src/main/java/org/apache/http/entity/mime/UnexpectedMimeException.java,409,66.5
httpmime/src/main/java/org/apache/http/entity/mime/content/AbstractContentBody.java,1784,42.0
httpmime/src/main/java/org/apache/http/entity/mime/content/ByteArrayBody.java,1190,100.0
httpmime/src/main/java/org/apache/http/entity/mime/content/ContentBody.java,1784,204.0
httpmime/src/main/java/org/apache/http/entity/mime/content/ContentDescriptor.java,1375,19.0
httpmime/src/main/java/org/apache/http/entity/mime/content/FileBody.java,1784,42.0
httpmime/src/main/java/org/apache/http/entity/mime/content/InputStreamBody.java,1784,33.5
httpmime/src/main/java/org/apache/http/entity/mime/content/StringBody.java,1784,32.0
httpmime/src/main/java/org/apache/http/entity/mime/content/package-info.java,152,152.0
httpmime/src/main/java/org/apache/http/entity/mime/package-info.java,152,152.0
module-client/src/examples/org/apache/http/examples/client/ClientAbortMethod.java,610,81.0
module-client/src/examples/org/apache/http/examples/client/ClientAuthentication.java,603,85.0
module-client/src/examples/org/apache/http/examples/client/ClientChunkEncodedPost.java,603,301.5
module-client/src/examples/org/apache/http/examples/client/ClientConnectionRelease.java,609,4.0
module-client/src/examples/org/apache/http/examples/client/ClientCustomContext.java,610,5.0
module-client/src/examples/org/apache/http/examples/client/ClientCustomSSL.java,603,163.0
module-client/src/examples/org/apache/http/examples/client/ClientExecuteDirect.java,650,60.5
module-client/src/examples/org/apache/http/examples/client/ClientExecuteProxy.java,650,60.5
module-client/src/examples/org/apache/http/examples/client/ClientFormLogin.java,602,55.5
module-client/src/examples/org/apache/http/examples/client/ClientGZipContentCompression.java,604,1.0
module-client/src/examples/org/apache/http/examples/client/ClientInteractiveAuthentication.java,589,147.5
module-client/src/examples/org/apache/http/examples/client/ClientMultiThreadedExecution.java,603,14.0
module-client/src/examples/org/apache/http/examples/client/ClientPreemptiveBasicAuthentication.java,281,122.0
module-client/src/examples/org/apache/http/examples/client/ClientPreemptiveDigestAuthentication.java,281,122.0
module-client/src/examples/org/apache/http/examples/client/ClientProxyAuthentication.java,603,50.5
module-client/src/examples/org/apache/http/examples/client/ClientWithResponseHandler.java,246,90.0
module-client/src/examples/org/apache/http/examples/client/MethodAbort.java,40,40.0
module-client/src/examples/org/apache/http/examples/conn/ManagerConnectDirect.java,650,35.5
module-client/src/examples/org/apache/http/examples/conn/ManagerConnectProxy.java,650,46.0
module-client/src/examples/org/apache/http/examples/conn/OperatorConnectDirect.java,650,32.5
module-client/src/examples/org/apache/http/examples/conn/OperatorConnectProxy.java,650,32.5
module-client/src/main/java/org/apache/http/auth/AUTH.java,650,325.0
module-client/src/main/java/org/apache/http/auth/AuthScheme.java,650,325.0
module-client/src/main/java/org/apache/http/auth/AuthSchemeFactory.java,650,325.0
module-client/src/main/java/org/apache/http/auth/AuthSchemeRegistry.java,650,51.0
module-client/src/main/java/org/apache/http/auth/AuthScope.java,650,32.5
module-client/src/main/java/org/apache/http/auth/AuthState.java,280,140.0
module-client/src/main/java/org/apache/http/auth/AuthenticationException.java,650,325.0
module-client/src/main/java/org/apache/http/auth/BasicUserPrincipal.java,284,142.0
module-client/src/main/java/org/apache/http/auth/Credentials.java,650,141.5
module-client/src/main/java/org/apache/http/auth/InvalidCredentialsException.java,650,325.0
module-client/src/main/java/org/apache/http/auth/MalformedChallengeException.java,650,325.0
module-client/src/main/java/org/apache/http/auth/NTCredentials.java,298,14.0
module-client/src/main/java/org/apache/http/auth/NTUserPrincipal.java,284,142.0
module-client/src/main/java/org/apache/http/auth/UsernamePasswordCredentials.java,650,13.0
module-client/src/main/java/org/apache/http/auth/params/AuthPNames.java,532,5.0
module-client/src/main/java/org/apache/http/auth/params/AuthParamBean.java,366,182.5
module-client/src/main/java/org/apache/http/auth/params/AuthParams.java,650,118.0
module-client/src/main/java/org/apache/http/client/AuthState.java,370,16.5
module-client/src/main/java/org/apache/http/client/AuthenticationHandler.java,650,54.0
module-client/src/main/java/org/apache/http/client/CircularRedirectException.java,650,32.5
module-client/src/main/java/org/apache/http/client/ClientProtocolException.java,266,19.0
module-client/src/main/java/org/apache/http/client/ClientRequestDirector.java,417,31.0
module-client/src/main/java/org/apache/http/client/ClientResponseHandler.java,13,1.0
module-client/src/main/java/org/apache/http/client/CookieStore.java,589,147.0
module-client/src/main/java/org/apache/http/client/CredentialsProvider.java,589,294.5
module-client/src/main/java/org/apache/http/client/HttpClient.java,650,13.0
module-client/src/main/java/org/apache/http/client/HttpRequestRetryHandler.java,650,13.0
module-client/src/main/java/org/apache/http/client/HttpResponseException.java,246,122.5
module-client/src/main/java/org/apache/http/client/HttpState.java,61,2.0
module-client/src/main/java/org/apache/http/client/NonRepeatableEntityException.java,0,0.0
module-client/src/main/java/org/apache/http/client/NonRepeatableRequestException.java,267,133.5
module-client/src/main/java/org/apache/http/client/RedirectException.java,650,152.0
module-client/src/main/java/org/apache/http/client/RedirectHandler.java,650,13.0
module-client/src/main/java/org/apache/http/client/RequestDirector.java,232,116.0
module-client/src/main/java/org/apache/http/client/ResponseHandler.java,232,14.0
module-client/src/main/java/org/apache/http/client/RoutedRequest.java,206,206.0
module-client/src/main/java/org/apache/http/client/UserTokenHandler.java,283,141.5
module-client/src/main/java/org/apache/http/client/VersionInfo.java,19,6.0
module-client/src/main/java/org/apache/http/client/entity/UrlEncodedFormEntity.java,330,17.5
module-client/src/main/java/org/apache/http/client/methods/AbortableHttpRequest.java,650,159.5
module-client/src/main/java/org/apache/http/client/methods/HttpDelete.java,390,34.0
module-client/src/main/java/org/apache/http/client/methods/HttpEntityEnclosingRequestBase.java,650,43.0
module-client/src/main/java/org/apache/http/client/methods/HttpGet.java,650,127.0
module-client/src/main/java/org/apache/http/client/methods/HttpHead.java,650,191.5
module-client/src/main/java/org/apache/http/client/methods/HttpOptions.java,650,66.0
module-client/src/main/java/org/apache/http/client/methods/HttpPost.java,650,191.5
module-client/src/main/java/org/apache/http/client/methods/HttpPut.java,650,191.5
module-client/src/main/java/org/apache/http/client/methods/HttpRequestBase.java,650,66.5
module-client/src/main/java/org/apache/http/client/methods/HttpTrace.java,650,191.5
module-client/src/main/java/org/apache/http/client/methods/HttpUriRequest.java,650,110.0
module-client/src/main/java/org/apache/http/client/methods/UrlEncodedFormEntity.java,320,27.0
module-client/src/main/java/org/apache/http/client/params/AllClientPNames.java,532,266.0
module-client/src/main/java/org/apache/http/client/params/AuthPolicy.java,650,325.0
module-client/src/main/java/org/apache/http/client/params/ClientPNames.java,532,32.0
module-client/src/main/java/org/apache/http/client/params/ClientParamBean.java,366,23.0
module-client/src/main/java/org/apache/http/client/params/CookiePolicy.java,650,245.0
module-client/src/main/java/org/apache/http/client/params/HttpClientParams.java,650,29.5
module-client/src/main/java/org/apache/http/client/protocol/ClientContext.java,589,13.0
module-client/src/main/java/org/apache/http/client/protocol/ClientContextConfigurer.java,366,70.0
module-client/src/main/java/org/apache/http/client/protocol/HttpClientContext.java,60,30.0
module-client/src/main/java/org/apache/http/client/protocol/RequestAddCookies.java,650,21.0
module-client/src/main/java/org/apache/http/client/protocol/RequestDefaultHeaders.java,511,101.0
module-client/src/main/java/org/apache/http/client/protocol/RequestProxyAuthentication.java,650,48.5
module-client/src/main/java/org/apache/http/client/protocol/RequestTargetAuthentication.java,650,40.0
module-client/src/main/java/org/apache/http/client/protocol/ResponseProcessCookies.java,650,59.5
module-client/src/main/java/org/apache/http/client/utils/CloneUtils.java,282,89.0
module-client/src/main/java/org/apache/http/client/utils/Idn.java,220,13.0
module-client/src/main/java/org/apache/http/client/utils/JdkIdn.java,220,6.5
module-client/src/main/java/org/apache/http/client/utils/Punycode.java,220,13.0
module-client/src/main/java/org/apache/http/client/utils/Rfc3492Idn.java,220,13.0
module-client/src/main/java/org/apache/http/client/utils/URIUtils.java,330,22.0
module-client/src/main/java/org/apache/http/client/utils/URLEncodedUtils.java,330,17.5
module-client/src/main/java/org/apache/http/client/utils/URLUtils.java,320,27.0
module-client/src/main/java/org/apache/http/conn/BasicEofSensorWatcher.java,650,123.0
module-client/src/main/java/org/apache/http/conn/BasicManagedEntity.java,650,36.5
module-client/src/main/java/org/apache/http/conn/BasicRouteDirector.java,183,183.0
module-client/src/main/java/org/apache/http/conn/ClientConnectionManager.java,650,20.0
module-client/src/main/java/org/apache/http/conn/ClientConnectionManagerFactory.java,650,156.0
module-client/src/main/java/org/apache/http/conn/ClientConnectionOperator.java,650,313.0
module-client/src/main/java/org/apache/http/conn/ClientConnectionRequest.java,346,7.0
module-client/src/main/java/org/apache/http/conn/ConnectTimeoutException.java,650,128.0
module-client/src/main/java/org/apache/http/conn/ConnectionKeepAliveStrategy.java,248,14.0
module-client/src/main/java/org/apache/http/conn/ConnectionPoolTimeoutException.java,650,325.0
module-client/src/main/java/org/apache/http/conn/ConnectionReleaseTrigger.java,650,123.0
module-client/src/main/java/org/apache/http/conn/EofSensorInputStream.java,650,41.0
module-client/src/main/java/org/apache/http/conn/EofSensorWatcher.java,650,41.0
module-client/src/main/java/org/apache/http/conn/HostConfiguration.java,60,60.0
module-client/src/main/java/org/apache/http/conn/HttpHostConnectException.java,489,182.0
module-client/src/main/java/org/apache/http/conn/HttpRoute.java,244,7.0
module-client/src/main/java/org/apache/http/conn/HttpRouteDirector.java,183,183.0
module-client/src/main/java/org/apache/http/conn/HttpRoutePlanner.java,178,178.0
module-client/src/main/java/org/apache/http/conn/LayeredSocketFactory.java,191,191.0
module-client/src/main/java/org/apache/http/conn/ManagedClientConnection.java,650,45.5
module-client/src/main/java/org/apache/http/conn/MultihomePlainSocketFactory.java,367,18.5
module-client/src/main/java/org/apache/http/conn/OperatedClientConnection.java,650,163.0
module-client/src/main/java/org/apache/http/conn/PlainSocketFactory.java,323,20.0
module-client/src/main/java/org/apache/http/conn/RouteDirector.java,61,26.0
module-client/src/main/java/org/apache/http/conn/RouteTracker.java,244,9.0
module-client/src/main/java/org/apache/http/conn/Scheme.java,323,66.0
module-client/src/main/java/org/apache/http/conn/SchemeRegistry.java,323,59.0
module-client/src/main/java/org/apache/http/conn/SecureSocketFactory.java,131,131.0
module-client/src/main/java/org/apache/http/conn/SocketFactory.java,323,323.0
module-client/src/main/java/org/apache/http/conn/params/ConnConnectionPNames.java,532,532.0
module-client/src/main/java/org/apache/http/conn/params/ConnConnectionParamBean.java,366,58.0
module-client/src/main/java/org/apache/http/conn/params/ConnManagerPNames.java,532,84.0
module-client/src/main/java/org/apache/http/conn/params/ConnManagerParamBean.java,366,23.0
module-client/src/main/java/org/apache/http/conn/params/ConnManagerParams.java,283,141.5
module-client/src/main/java/org/apache/http/conn/params/ConnPerRoute.java,321,14.0
module-client/src/main/java/org/apache/http/conn/params/ConnPerRouteBean.java,321,18.0
module-client/src/main/java/org/apache/http/conn/params/ConnRoutePNames.java,532,14.5
module-client/src/main/java/org/apache/http/conn/params/ConnRouteParamBean.java,366,58.0
module-client/src/main/java/org/apache/http/conn/params/ConnRouteParams.java,283,141.5
module-client/src/main/java/org/apache/http/conn/params/HttpConnParams.java,263,109.0
module-client/src/main/java/org/apache/http/conn/params/HttpConnectionManagerParams.java,366,12.0
module-client/src/main/java/org/apache/http/conn/params/HttpRouteParams.java,107,10.5
module-client/src/main/java/org/apache/http/conn/routing/BasicRouteDirector.java,405,20.0
module-client/src/main/java/org/apache/http/conn/routing/HttpRoute.java,405,11.0
module-client/src/main/java/org/apache/http/conn/routing/HttpRouteDirector.java,405,20.0
module-client/src/main/java/org/apache/http/conn/routing/HttpRoutePlanner.java,405,202.0
module-client/src/main/java/org/apache/http/conn/routing/RouteInfo.java,385,79.0
module-client/src/main/java/org/apache/http/conn/routing/RouteTracker.java,405,7.0
module-client/src/main/java/org/apache/http/conn/scheme/HostNameResolver.java,282,141.0
module-client/src/main/java/org/apache/http/conn/scheme/LayeredSocketFactory.java,327,163.5
module-client/src/main/java/org/apache/http/conn/scheme/PlainSocketFactory.java,327,19.0
module-client/src/main/java/org/apache/http/conn/scheme/Scheme.java,327,13.0
module-client/src/main/java/org/apache/http/conn/scheme/SchemeRegistry.java,327,14.0
module-client/src/main/java/org/apache/http/conn/scheme/SocketFactory.java,327,13.0
module-client/src/main/java/org/apache/http/conn/ssl/AbstractVerifier.java,650,60.0
module-client/src/main/java/org/apache/http/conn/ssl/AllowAllHostnameVerifier.java,650,13.0
module-client/src/main/java/org/apache/http/conn/ssl/BrowserCompatHostnameVerifier.java,650,13.0
module-client/src/main/java/org/apache/http/conn/ssl/HostnameVerifier.java,259,50.0
module-client/src/main/java/org/apache/http/conn/ssl/SSLSocketFactory.java,650,40.0
module-client/src/main/java/org/apache/http/conn/ssl/StrictHostnameVerifier.java,650,13.0
module-client/src/main/java/org/apache/http/conn/ssl/X509HostnameVerifier.java,391,195.5
module-client/src/main/java/org/apache/http/conn/util/InetAddressUtils.java,509,100.0
module-client/src/main/java/org/apache/http/conn/util/SocketUtils.java,20,20.0
module-client/src/main/java/org/apache/http/cookie/ClientCookie.java,544,18.0
module-client/src/main/java/org/apache/http/cookie/Cookie.java,650,14.0
module-client/src/main/java/org/apache/http/cookie/CookieAttributeHandler.java,650,62.0
module-client/src/main/java/org/apache/http/cookie/CookieIdentityComparator.java,602,81.5
module-client/src/main/java/org/apache/http/cookie/CookieOrigin.java,650,10.0
module-client/src/main/java/org/apache/http/cookie/CookiePathComparator.java,650,71.0
module-client/src/main/java/org/apache/http/cookie/CookieSpec.java,650,102.5
module-client/src/main/java/org/apache/http/cookie/CookieSpecFactory.java,650,325.0
module-client/src/main/java/org/apache/http/cookie/CookieSpecRegistry.java,650,71.0
module-client/src/main/java/org/apache/http/cookie/CookieVersionSupport.java,14,14.0
module-client/src/main/java/org/apache/http/cookie/MalformedCookieException.java,650,325.0
module-client/src/main/java/org/apache/http/cookie/SM.java,650,23.5
module-client/src/main/java/org/apache/http/cookie/SetCookie.java,587,27.0
module-client/src/main/java/org/apache/http/cookie/SetCookie2.java,526,14.0
module-client/src/main/java/org/apache/http/cookie/params/CookieSpecPNames.java,532,14.0
module-client/src/main/java/org/apache/http/cookie/params/CookieSpecParamBean.java,366,182.5
module-client/src/main/java/org/apache/http/cookie/params/CookieSpecParams.java,118,118.0
module-client/src/main/java/org/apache/http/impl/auth/AuthSchemeBase.java,298,13.0
module-client/src/main/java/org/apache/http/impl/auth/BasicScheme.java,650,32.5
module-client/src/main/java/org/apache/http/impl/auth/BasicSchemeFactory.java,650,325.0
module-client/src/main/java/org/apache/http/impl/auth/DigestScheme.java,650,17.0
module-client/src/main/java/org/apache/http/impl/auth/DigestSchemeFactory.java,650,325.0
module-client/src/main/java/org/apache/http/impl/auth/NTLMEngine.java,295,13.0
module-client/src/main/java/org/apache/http/impl/auth/NTLMEngineException.java,295,147.5
module-client/src/main/java/org/apache/http/impl/auth/NTLMScheme.java,295,147.0
module-client/src/main/java/org/apache/http/impl/auth/RFC2617Scheme.java,650,24.0
module-client/src/main/java/org/apache/http/impl/auth/UnsupportedDigestAlgorithmException.java,650,325.0
module-client/src/main/java/org/apache/http/impl/client/AbstractAuthenticationHandler.java,500,13.0
module-client/src/main/java/org/apache/http/impl/client/AbstractHttpClient.java,650,5.0
module-client/src/main/java/org/apache/http/impl/client/BasicCookieStore.java,589,47.0
module-client/src/main/java/org/apache/http/impl/client/BasicCredentialsProvider.java,589,50.0
module-client/src/main/java/org/apache/http/impl/client/BasicResponseHandler.java,246,12.5
module-client/src/main/java/org/apache/http/impl/client/ClientParamsStack.java,525,13.0
module-client/src/main/java/org/apache/http/impl/client/DefaultAuthenticationHandler.java,150,34.0
module-client/src/main/java/org/apache/http/impl/client/DefaultClientRequestDirector.java,417,1.0
module-client/src/main/java/org/apache/http/impl/client/DefaultConnectionKeepAliveStrategy.java,248,7.5
module-client/src/main/java/org/apache/http/impl/client/DefaultHttpClient.java,650,11.0
module-client/src/main/java/org/apache/http/impl/client/DefaultHttpRequestRetryHandler.java,650,90.0
module-client/src/main/java/org/apache/http/impl/client/DefaultHttpRoutePlanner.java,36,36.0
module-client/src/main/java/org/apache/http/impl/client/DefaultProxyAuthenticationHandler.java,500,33.5
module-client/src/main/java/org/apache/http/impl/client/DefaultRedirectHandler.java,650,35.0
