Commit_hash,Date,Author,File,Attribution,ID
e9f73a72b7d5b7a47207ee9b2e6922c5db32f4d2,2008/04/28,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/scheme/PlainSocketFactory.java,production,1301
e9f73a72b7d5b7a47207ee9b2e6922c5db32f4d2,2008/04/28,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/util/InetAddressUtils.java,production,1312
e9f73a72b7d5b7a47207ee9b2e6922c5db32f4d2,2008/04/28,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/DefaultHttpClient.java,production,1350
e9f73a72b7d5b7a47207ee9b2e6922c5db32f4d2,2008/04/28,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/RedirectLocations.java,production,1359
e9f73a72b7d5b7a47207ee9b2e6922c5db32f4d2,2008/04/28,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/AbstractClientConnAdapter.java,production,1363
e9f73a72b7d5b7a47207ee9b2e6922c5db32f4d2,2008/04/28,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/PoolEntryRequest.java,production,1387
ff21903817d5b253f8748e0215ece29592b9f5d0,2008/04/26,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/ClientConnectionRequest.java,production,1257
33412bae99c343a4cb9fdf527a89ff5fdc862671,2008/04/26,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/ClientConnectionRequest.java,production,1257
9b3fc0bca18280280a1c170137e87483bbd07fa9,2008/04/26,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/ClientRequestDirector.java,production,1199
9b3fc0bca18280280a1c170137e87483bbd07fa9,2008/04/26,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/ClientConnectionRequest.java,production,1257
9b3fc0bca18280280a1c170137e87483bbd07fa9,2008/04/26,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/params/ConnPerRoute.java,production,1285
9b3fc0bca18280280a1c170137e87483bbd07fa9,2008/04/26,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/params/HttpConnectionManagerParams.java,production,1291
9b3fc0bca18280280a1c170137e87483bbd07fa9,2008/04/26,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/DefaultClientConnection.java,production,1367
9b3fc0bca18280280a1c170137e87483bbd07fa9,2008/04/26,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/AbstractConnPool.java,production,1381
9b3fc0bca18280280a1c170137e87483bbd07fa9,2008/04/26,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ConnPoolByRoute.java,production,1386
9b3fc0bca18280280a1c170137e87483bbd07fa9,2008/04/26,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/PoolEntryRequest.java,production,1387
e418175d2bfc82cf491f7a8c74bd78d8fcd9b012,2008/04/26,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/BasicManagedEntity.java,production,1252
769484f71e9b5eb4b00611555a9c5bb8649d239c,2008/04/24,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/DefaultClientRequestDirector.java,production,1348
e487e799c249bfa0a37cc80230cc54a03caee201,2008/04/24,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/DefaultRedirectHandler.java,production,1354
56baf77bb21ea7dda6b344d848eb01989613bcc2,2008/04/24,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/DefaultClientRequestDirector.java,production,1348
56baf77bb21ea7dda6b344d848eb01989613bcc2,2008/04/24,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/SingleClientConnManager.java,production,1377
e2eb355878af028c277743065334501fc5a97875,2008/04/22,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/AbstractClientConnAdapter.java,production,1363
e2eb355878af028c277743065334501fc5a97875,2008/04/22,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/SingleClientConnManager.java,production,1377
ef548b46202fd1d12c4916f0dc5a4976ec2e4ace,2008/04/18,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/Aborter.java,production,1380
ef548b46202fd1d12c4916f0dc5a4976ec2e4ace,2008/04/18,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ConnPoolByRoute.java,production,1386
ef548b46202fd1d12c4916f0dc5a4976ec2e4ace,2008/04/18,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/WaitingThreadAborter.java,production,1394
d3205ff522fd52d2bc2a907393cb6fd22e2ddc0a,2008/04/18,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/WaitingThread.java,production,1393
ad9e79c4d9eb0fb07381cb70a7f56600ea27ab1f,2008/04/18,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/ManagedClientConnection.java,production,1270
ad9e79c4d9eb0fb07381cb70a7f56600ea27ab1f,2008/04/18,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/AbstractPoolEntry.java,production,1364
ad9e79c4d9eb0fb07381cb70a7f56600ea27ab1f,2008/04/18,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/AbstractPooledConnAdapter.java,production,1365
ad9e79c4d9eb0fb07381cb70a7f56600ea27ab1f,2008/04/18,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/SingleClientConnManager.java,production,1377
ad9e79c4d9eb0fb07381cb70a7f56600ea27ab1f,2008/04/18,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/AbstractConnPool.java,production,1381
ad9e79c4d9eb0fb07381cb70a7f56600ea27ab1f,2008/04/18,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/BasicPoolEntry.java,production,1383
ad9e79c4d9eb0fb07381cb70a7f56600ea27ab1f,2008/04/18,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ConnPoolByRoute.java,production,1386
ad9e79c4d9eb0fb07381cb70a7f56600ea27ab1f,2008/04/18,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/PoolEntryRequest.java,production,1387
ad9e79c4d9eb0fb07381cb70a7f56600ea27ab1f,2008/04/18,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/RouteSpecificPool.java,production,1390
ad9e79c4d9eb0fb07381cb70a7f56600ea27ab1f,2008/04/18,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ThreadSafeClientConnManager.java,production,1392
2b91201275339cc39e5853c5600387c6c17ee3bb,2008/04/17,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/SingleClientConnManager.java,production,1377
2b91201275339cc39e5853c5600387c6c17ee3bb,2008/04/17,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/AbstractConnPool.java,production,1381
2b91201275339cc39e5853c5600387c6c17ee3bb,2008/04/17,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ConnPoolByRoute.java,production,1386
2b91201275339cc39e5853c5600387c6c17ee3bb,2008/04/17,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/PoolEntryRequest.java,production,1387
2b91201275339cc39e5853c5600387c6c17ee3bb,2008/04/17,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ThreadSafeClientConnManager.java,production,1392
5a08148d258bec204441b6fb969d0e5803877e40,2008/04/17,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/ClientConnectionManager.java,production,1254
5a08148d258bec204441b6fb969d0e5803877e40,2008/04/17,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/SingleClientConnManager.java,production,1377
5a08148d258bec204441b6fb969d0e5803877e40,2008/04/17,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/AbstractConnPool.java,production,1381
5a08148d258bec204441b6fb969d0e5803877e40,2008/04/17,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ConnPoolByRoute.java,production,1386
5a08148d258bec204441b6fb969d0e5803877e40,2008/04/17,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/RouteSpecificPool.java,production,1390
5a08148d258bec204441b6fb969d0e5803877e40,2008/04/17,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ThreadSafeClientConnManager.java,production,1392
bfbc2e000754c40a5a2de48a8635f17c624ef9e0,2008/04/17,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/AbstractConnPool.java,production,1381
bfbc2e000754c40a5a2de48a8635f17c624ef9e0,2008/04/17,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ConnPoolByRoute.java,production,1386
608a6e67f3024c84ad490b9713dd5c73acbf3090,2008/04/16,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/auth/AuthSchemeRegistry.java,production,1181
608a6e67f3024c84ad490b9713dd5c73acbf3090,2008/04/16,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/scheme/SchemeRegistry.java,production,1303
608a6e67f3024c84ad490b9713dd5c73acbf3090,2008/04/16,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/cookie/CookieSpecRegistry.java,production,1322
ffa55f8eec856978a39f8ef7efc316686f931a98,2008/04/14,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/params/ConnManagerPNames.java,production,1282
bc6b2d70611f99316c62db98070cb4328d1760cb,2008/04/14,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/params/ConnManagerPNames.java,production,1282
bc6b2d70611f99316c62db98070cb4328d1760cb,2008/04/14,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/params/ConnManagerParamBean.java,production,1283
bc6b2d70611f99316c62db98070cb4328d1760cb,2008/04/14,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/params/ConnPerRoute.java,production,1285
bc6b2d70611f99316c62db98070cb4328d1760cb,2008/04/14,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/params/ConnPerRouteBean.java,production,1286
bc6b2d70611f99316c62db98070cb4328d1760cb,2008/04/14,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/params/HttpConnectionManagerParams.java,production,1291
bc6b2d70611f99316c62db98070cb4328d1760cb,2008/04/14,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ConnPoolByRoute.java,production,1386
824b785a9906d307ddab1f133b88aca7de25f4f8,2008/04/11,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/ManagedClientConnection.java,production,1270
824b785a9906d307ddab1f133b88aca7de25f4f8,2008/04/11,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/AbstractPoolEntry.java,production,1364
824b785a9906d307ddab1f133b88aca7de25f4f8,2008/04/11,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/AbstractPooledConnAdapter.java,production,1365
824b785a9906d307ddab1f133b88aca7de25f4f8,2008/04/11,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/ConnRoute.java,production,1366
824b785a9906d307ddab1f133b88aca7de25f4f8,2008/04/11,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/SingleClientConnManager.java,production,1377
824b785a9906d307ddab1f133b88aca7de25f4f8,2008/04/11,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/AbstractConnPool.java,production,1381
824b785a9906d307ddab1f133b88aca7de25f4f8,2008/04/11,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/BasicPoolEntry.java,production,1383
824b785a9906d307ddab1f133b88aca7de25f4f8,2008/04/11,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/BasicPoolEntryRef.java,production,1384
824b785a9906d307ddab1f133b88aca7de25f4f8,2008/04/11,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ConnPoolByRoute.java,production,1386
824b785a9906d307ddab1f133b88aca7de25f4f8,2008/04/11,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/PoolEntryRequest.java,production,1387
824b785a9906d307ddab1f133b88aca7de25f4f8,2008/04/11,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/RouteSpecificPool.java,production,1390
824b785a9906d307ddab1f133b88aca7de25f4f8,2008/04/11,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ThreadSafeClientConnManager.java,production,1392
8ff6eedd9eb86aba59ea38b1437d3c51a373e636,2008/04/10,Oleg Kalnichevski,module-client/src/examples/org/apache/http/examples/conn/ManagerConnectDirect.java,production,1174
8ff6eedd9eb86aba59ea38b1437d3c51a373e636,2008/04/10,Oleg Kalnichevski,module-client/src/examples/org/apache/http/examples/conn/ManagerConnectProxy.java,production,1175
8ff6eedd9eb86aba59ea38b1437d3c51a373e636,2008/04/10,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/ClientConnectionManager.java,production,1254
8ff6eedd9eb86aba59ea38b1437d3c51a373e636,2008/04/10,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/DefaultClientRequestDirector.java,production,1348
8ff6eedd9eb86aba59ea38b1437d3c51a373e636,2008/04/10,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/AbstractPoolEntry.java,production,1364
8ff6eedd9eb86aba59ea38b1437d3c51a373e636,2008/04/10,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/ConnRoute.java,production,1366
8ff6eedd9eb86aba59ea38b1437d3c51a373e636,2008/04/10,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/SingleClientConnManager.java,production,1377
8ff6eedd9eb86aba59ea38b1437d3c51a373e636,2008/04/10,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/AbstractConnPool.java,production,1381
8ff6eedd9eb86aba59ea38b1437d3c51a373e636,2008/04/10,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/BasicPoolEntry.java,production,1383
8ff6eedd9eb86aba59ea38b1437d3c51a373e636,2008/04/10,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/BasicPoolEntryRef.java,production,1384
8ff6eedd9eb86aba59ea38b1437d3c51a373e636,2008/04/10,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ConnPoolByRoute.java,production,1386
8ff6eedd9eb86aba59ea38b1437d3c51a373e636,2008/04/10,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/PoolEntryRequest.java,production,1387
8ff6eedd9eb86aba59ea38b1437d3c51a373e636,2008/04/10,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/RouteSpecificPool.java,production,1390
8ff6eedd9eb86aba59ea38b1437d3c51a373e636,2008/04/10,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ThreadSafeClientConnManager.java,production,1392
42d9c4e3244de9ff321a6bfea804485815e20d13,2008/04/09,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/OperatedClientConnection.java,production,1272
42d9c4e3244de9ff321a6bfea804485815e20d13,2008/04/09,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/DefaultClientConnection.java,production,1367
42d9c4e3244de9ff321a6bfea804485815e20d13,2008/04/09,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/DefaultClientConnectionOperator.java,production,1368
987b1cab337ede63b789b4224f17c2f3ccf2e6a1,2008/04/09,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/OperatedClientConnection.java,production,1272
987b1cab337ede63b789b4224f17c2f3ccf2e6a1,2008/04/09,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/DefaultClientConnection.java,production,1367
987b1cab337ede63b789b4224f17c2f3ccf2e6a1,2008/04/09,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/DefaultClientConnectionOperator.java,production,1368
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/examples/org/apache/http/examples/client/ClientCustomSSL.java,production,1162
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/examples/org/apache/http/examples/client/ClientExecuteDirect.java,production,1163
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/examples/org/apache/http/examples/client/ClientExecuteProxy.java,production,1164
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/examples/org/apache/http/examples/client/ClientMultiThreadedExecution.java,production,1168
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/examples/org/apache/http/examples/conn/ManagerConnectDirect.java,production,1174
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/examples/org/apache/http/examples/conn/ManagerConnectProxy.java,production,1175
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/examples/org/apache/http/examples/conn/OperatorConnectDirect.java,production,1176
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/examples/org/apache/http/examples/conn/OperatorConnectProxy.java,production,1177
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/ClientConnectionManager.java,production,1254
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/ClientConnectionManagerFactory.java,production,1255
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/ClientConnectionOperator.java,production,1256
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/LayeredSocketFactory.java,production,1269
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/MultihomePlainSocketFactory.java,production,1271
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/PlainSocketFactory.java,production,1273
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/Scheme.java,production,1276
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/SchemeRegistry.java,production,1277
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/SocketFactory.java,production,1279
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/scheme/LayeredSocketFactory.java,production,1300
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/scheme/PlainSocketFactory.java,production,1301
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/scheme/Scheme.java,production,1302
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/scheme/SchemeRegistry.java,production,1303
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/scheme/SocketFactory.java,production,1304
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/ssl/SSLSocketFactory.java,production,1309
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/DefaultClientRequestDirector.java,production,1348
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/DefaultHttpClient.java,production,1350
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/DefaultClientConnectionOperator.java,production,1368
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/DefaultHttpRoutePlanner.java,production,1369
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/ProxySelectorRoutePlanner.java,production,1376
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/SingleClientConnManager.java,production,1377
47eff4157edfdd8dc0a5e358e21f8c1f7c4a5ae3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/tsccm/ThreadSafeClientConnManager.java,production,1392
21705fdb9c8bb6f76bd3dddef4adc9e14b5aedb3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/DefaultClientRequestDirector.java,production,1348
21705fdb9c8bb6f76bd3dddef4adc9e14b5aedb3,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/RoutedRequest.java,production,1361
f2ef6c15a69b5c5fd870e9a00d828bbad7cbce0d,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/DefaultClientRequestDirector.java,production,1348
f2ef6c15a69b5c5fd870e9a00d828bbad7cbce0d,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/EntityEnclosingRequestWrapper.java,production,1358
f2ef6c15a69b5c5fd870e9a00d828bbad7cbce0d,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/RequestWrapper.java,production,1360
f2ef6c15a69b5c5fd870e9a00d828bbad7cbce0d,2008/04/08,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/RoutedRequest.java,production,1361
fa366c559c55236d264ef51f45c9af5db356a47b,2008/04/05,Oleg Kalnichevski,module-client/src/examples/org/apache/http/examples/client/ClientFormLogin.java,production,1165
fa366c559c55236d264ef51f45c9af5db356a47b,2008/04/05,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/entity/UrlEncodedFormEntity.java,production,1216
fa366c559c55236d264ef51f45c9af5db356a47b,2008/04/05,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/methods/UrlEncodedFormEntity.java,production,1228
e8923010c75b47b4b815f711e0ec6307f7b14859,2008/04/05,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/utils/URIUtils.java,production,1248
e8923010c75b47b4b815f711e0ec6307f7b14859,2008/04/05,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/utils/URLUtils.java,production,1250
e8923010c75b47b4b815f711e0ec6307f7b14859,2008/04/05,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/DefaultClientRequestDirector.java,production,1348
e8923010c75b47b4b815f711e0ec6307f7b14859,2008/04/05,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/DefaultRedirectHandler.java,production,1354
e1ac27569a92ae3d3c4a64210243613cdc2c3d2f,2008/04/05,Oleg Kalnichevski,module-client/src/examples/org/apache/http/examples/client/ClientFormLogin.java,production,1165
e1ac27569a92ae3d3c4a64210243613cdc2c3d2f,2008/04/05,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/methods/UrlEncodedFormEntity.java,production,1228
e1ac27569a92ae3d3c4a64210243613cdc2c3d2f,2008/04/05,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/utils/URLEncodedUtils.java,production,1249
e1ac27569a92ae3d3c4a64210243613cdc2c3d2f,2008/04/05,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/utils/URLUtils.java,production,1250
4b3b19a8bd27ee89ccf7f7b74ed34e5687100820,2008/04/02,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/AbstractPoolEntry.java,production,1364
4b3b19a8bd27ee89ccf7f7b74ed34e5687100820,2008/04/02,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/conn/AbstractPooledConnAdapter.java,production,1365
5956d0ed5f8a8bd5721a28cdf4b057802f235297,2008/03/26,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/ClientRequestDirector.java,production,1199
5956d0ed5f8a8bd5721a28cdf4b057802f235297,2008/03/26,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/AbstractHttpClient.java,production,1342
5956d0ed5f8a8bd5721a28cdf4b057802f235297,2008/03/26,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/DefaultClientRequestDirector.java,production,1348
97bb41b6873b6842ed4bf3eddd3a628d681500d0,2008/03/21,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/ClientRequestDirector.java,production,1199
97bb41b6873b6842ed4bf3eddd3a628d681500d0,2008/03/21,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/HttpClient.java,production,1203
97bb41b6873b6842ed4bf3eddd3a628d681500d0,2008/03/21,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/methods/AbortableHttpRequest.java,production,1217
97bb41b6873b6842ed4bf3eddd3a628d681500d0,2008/03/21,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/methods/HttpRequestBase.java,production,1225
97bb41b6873b6842ed4bf3eddd3a628d681500d0,2008/03/21,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/AbstractHttpClient.java,production,1342
97bb41b6873b6842ed4bf3eddd3a628d681500d0,2008/03/21,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/impl/client/DefaultClientRequestDirector.java,production,1348
c51f3a980f380655f3d59cf9f0cc153636d31f3b,2008/03/21,Oleg Kalnichevski,module-client/src/examples/org/apache/http/examples/conn/ManagerConnectDirect.java,production,1174
c51f3a980f380655f3d59cf9f0cc153636d31f3b,2008/03/21,Oleg Kalnichevski,module-client/src/examples/org/apache/http/examples/conn/ManagerConnectProxy.java,production,1175
c51f3a980f380655f3d59cf9f0cc153636d31f3b,2008/03/21,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/methods/AbortableHttpRequest.java,production,1217
c51f3a980f380655f3d59cf9f0cc153636d31f3b,2008/03/21,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/client/methods/HttpRequestBase.java,production,1225
c51f3a980f380655f3d59cf9f0cc153636d31f3b,2008/03/21,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/ClientConnectionManager.java,production,1254
c51f3a980f380655f3d59cf9f0cc153636d31f3b,2008/03/21,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/ClientConnectionRequest.java,production,1257
c51f3a980f380655f3d59cf9f0cc153636d31f3b,2008/03/21,Oleg Kalnichevski,module-client/src/main/java/org/apache/http/conn/util/InetAddressUtils.java,production,1312
