Date,File,Attribution
2016/01/16,httpclient/src/main/java/org/apache/http/impl/conn/Wire.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/conn/package-info.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/AbstractCookieAttributeHandler.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/AbstractCookieSpec.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/BasicClientCookie.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/BasicDomainHandler.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/BasicExpiresHandler.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/BasicMaxAgeHandler.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/BasicPathHandler.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/BasicSecureHandler.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/CookieSpecBase.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/IgnoreSpec.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/IgnoreSpecProvider.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/LaxExpiresHandler.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/LaxMaxAgeHandler.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/PublicSuffixDomainFilter.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/RFC6265CookieSpec.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/RFC6265CookieSpecBase.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/RFC6265CookieSpecProvider.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/RFC6265LaxSpec.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/RFC6265StrictSpec.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/cookie/package-info.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/BackoffStrategyExec.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/ClientExecChain.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/ConnectionHolder.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/HttpResponseProxy.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/MainClientExec.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/MinimalClientExec.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/ProtocolExec.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/RedirectExec.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/RequestAbortedException.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/RequestEntityProxy.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/ResponseEntityProxy.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/RetryExec.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/ServiceUnavailableRetryExec.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/TunnelRefusedException.java,production
2016/01/16,httpclient/src/main/java/org/apache/http/impl/execchain/package-info.java,production
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/auth/TestAuthChallenge.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/auth/TestAuthScope.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/auth/TestCredentials.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/auth/util/TestByteArrayBuilder.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/config/TestRequestConfig.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/entity/TestDecompressingEntity.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/entity/TestDeflate.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/entity/TestEntityBuilder.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/entity/TestGZip.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/methods/TestHttpOptions.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/methods/TestHttpRequestBase.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/methods/TestRequestBuilder.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/protocol/TestRequestAcceptEncoding.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/protocol/TestRequestAddCookies.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/protocol/TestRequestAuthCache.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/protocol/TestRequestClientConnControl.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/protocol/TestRequestDefaultHeaders.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/protocol/TestRequestExpectContinue.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/protocol/TestResponseContentEncoding.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/protocol/TestResponseProcessCookies.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/utils/TestDateUtils.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/utils/TestHttpClientUtils.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/utils/TestRequestBuilder.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/utils/TestURIBuilder.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/utils/TestURIUtils.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/utils/TestURLEncodedUtils.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/TestEofSensorInputStream.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/TestExceptions.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/routing/TestHttpRoute.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/routing/TestRouteDirector.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/routing/TestRouteTracker.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/ssl/CertificatesToPlayWith.java,production
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/ssl/TestDefaultHostnameVerifier.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/ssl/TestSSLSocketFactory.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/util/TestInetAddressUtils.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/util/TestPublicSuffixListParser.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/util/TestPublicSuffixMatcher.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/cookie/TestCookieOrigin.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/cookie/TestCookiePathComparator.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/cookie/TestCookiePriorityComparator.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/auth/TestAuthChallengeParser.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/auth/TestBasicScheme.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/auth/TestDigestScheme.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/auth/TestHttpAuthenticator.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/auth/TestNTLMEngineImpl.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/MockClock.java,production
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/MockConnPoolControl.java,production
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestAIMDBackoffManager.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestAbstractResponseHandler.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestAuthenticationStrategy.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestBasicAuthCache.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestBasicCookieStore.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestBasicCredentialsProvider.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestBasicResponseHandler.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestCloseableHttpClient.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestCookieIdentityComparator.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestDefaultBackoffStrategy.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestDefaultConnKeepAliveStrategy.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestDefaultHttpRequestRetryHandler.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestDefaultRedirectStrategy.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestDefaultServiceUnavailableRetryStrategy.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestFutureRequestExecutionService.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestIdleConnectionEvictor.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestInternalHttpClient.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestNullBackoffStrategy.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestRedirectLocation.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestAbortHandling.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestBasicConnectionManager.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestClientAuthentication.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestClientAuthenticationFakeNTLM.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestClientAuthenticationFallBack.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestClientReauthentication.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestClientRequestExecution.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestConnectionAutoRelease.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestConnectionManagement.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestConnectionReuse.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestContentCodings.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestCookieVirtualHost.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestIdleConnectionEviction.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestMalformedServerResponse.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestMinimalClientRequestExecution.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestRedirects.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestSPNegoScheme.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/integration/TestStatefulConnManagement.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/conn/SessionInputBufferMock.java,production
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/conn/TestBasicHttpClientConnectionManager.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/conn/TestDefaultHttpResponseParser.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/conn/TestDefaultProxyRoutePlanner.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/conn/TestDefaultRoutePlanner.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/conn/TestHttpClientConnectionOperator.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/conn/TestPoolingHttpClientConnectionManager.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/conn/TestSystemDefaultRoutePlanner.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/cookie/TestBasicClientCookie.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/cookie/TestBasicCookieAttribHandlers.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/cookie/TestLaxCookieAttribHandlers.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/cookie/TestPublicSuffixListParser.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/cookie/TestRFC6265CookieSpec.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestConnectionHolder.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestMainClientExec.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestMinimalClientExec.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestProtocolExec.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestRedirectExec.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestResponseEntityWrapper.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestRetryExec.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestServiceUnavailableRetryExec.java,test
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/localserver/BasicAuthTokenExtractor.java,production
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/localserver/EchoHandler.java,production
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/localserver/LocalServerTestBase.java,production
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/localserver/RandomHandler.java,production
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/localserver/RequestBasicAuth.java,production
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/localserver/ResponseBasicUnauthorized.java,production
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/localserver/SSLTestContexts.java,production
2016/01/16,httpclient/src/test/java/org/apache/http/auth/TestAuthChallenge.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/auth/TestAuthScope.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/auth/TestCredentials.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/auth/util/TestByteArrayBuilder.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/config/TestRequestConfig.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/entity/TestDecompressingEntity.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/entity/TestDeflate.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/entity/TestEntityBuilder.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/entity/TestGZip.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/methods/TestHttpOptions.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/methods/TestHttpRequestBase.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/methods/TestRequestBuilder.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestAcceptEncoding.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestAddCookies.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestAuthCache.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestClientConnControl.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestDefaultHeaders.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestExpectContinue.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestResponseContentEncoding.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestResponseProcessCookies.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/utils/TestDateUtils.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/utils/TestHttpClientUtils.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/utils/TestRequestBuilder.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/utils/TestURIBuilder.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/utils/TestURIUtils.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/client/utils/TestURLEncodedUtils.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/conn/TestEofSensorInputStream.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/conn/TestExceptions.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/conn/routing/TestHttpRoute.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/conn/routing/TestRouteDirector.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/conn/routing/TestRouteTracker.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/conn/ssl/CertificatesToPlayWith.java,production
2016/01/16,httpclient/src/test/java/org/apache/http/conn/ssl/TestDefaultHostnameVerifier.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/conn/ssl/TestSSLSocketFactory.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/conn/util/TestInetAddressUtils.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/conn/util/TestPublicSuffixListParser.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/conn/util/TestPublicSuffixMatcher.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/cookie/TestCookieOrigin.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/cookie/TestCookiePathComparator.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/cookie/TestCookiePriorityComparator.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/auth/TestAuthChallengeParser.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/auth/TestBasicScheme.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/auth/TestDigestScheme.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/auth/TestHttpAuthenticator.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/auth/TestNTLMEngineImpl.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/MockClock.java,production
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/MockConnPoolControl.java,production
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestAIMDBackoffManager.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestAbstractResponseHandler.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestAuthenticationStrategy.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestBasicAuthCache.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestBasicCookieStore.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestBasicCredentialsProvider.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestBasicResponseHandler.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestCloseableHttpClient.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestCookieIdentityComparator.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestDefaultBackoffStrategy.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestDefaultConnKeepAliveStrategy.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestDefaultHttpRequestRetryHandler.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestDefaultRedirectStrategy.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestDefaultServiceUnavailableRetryStrategy.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestFutureRequestExecutionService.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestIdleConnectionEvictor.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestInternalHttpClient.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestNullBackoffStrategy.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestRedirectLocation.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestAbortHandling.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestBasicConnectionManager.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestClientAuthentication.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestClientAuthenticationFakeNTLM.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestClientAuthenticationFallBack.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestClientReauthentication.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestClientRequestExecution.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestConnectionAutoRelease.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestConnectionManagement.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestConnectionReuse.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestContentCodings.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestCookieVirtualHost.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestIdleConnectionEviction.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestMalformedServerResponse.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestMinimalClientRequestExecution.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestRedirects.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestSPNegoScheme.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/integration/TestStatefulConnManagement.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/SessionInputBufferMock.java,production
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/TestBasicHttpClientConnectionManager.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/TestDefaultHttpResponseParser.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/TestDefaultProxyRoutePlanner.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/TestDefaultRoutePlanner.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/TestHttpClientConnectionOperator.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/TestPoolingHttpClientConnectionManager.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/TestSystemDefaultRoutePlanner.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/cookie/TestBasicClientCookie.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/cookie/TestBasicCookieAttribHandlers.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/cookie/TestLaxCookieAttribHandlers.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/cookie/TestPublicSuffixListParser.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/cookie/TestRFC6265CookieSpec.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestConnectionHolder.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestMainClientExec.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestMinimalClientExec.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestProtocolExec.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestRedirectExec.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestResponseEntityWrapper.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestRetryExec.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestServiceUnavailableRetryExec.java,test
2016/01/16,httpclient/src/test/java/org/apache/http/localserver/BasicAuthTokenExtractor.java,production
2016/01/16,httpclient/src/test/java/org/apache/http/localserver/EchoHandler.java,production
2016/01/16,httpclient/src/test/java/org/apache/http/localserver/LocalServerTestBase.java,production
2016/01/16,httpclient/src/test/java/org/apache/http/localserver/RandomHandler.java,production
2016/01/16,httpclient/src/test/java/org/apache/http/localserver/RequestBasicAuth.java,production
2016/01/16,httpclient/src/test/java/org/apache/http/localserver/ResponseBasicUnauthorized.java,production
2016/01/16,httpclient/src/test/java/org/apache/http/localserver/SSLTestContexts.java,production
2016/01/16,httpmime/src/examples/org/apache/hc/client5/http/examples/entity/mime/ClientMultipartFormPost.java,production
2016/01/16,httpmime/src/examples/org/apache/http/examples/entity/mime/ClientMultipartFormPost.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/AbstractMultipartForm.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/FormBodyPart.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/FormBodyPartBuilder.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/Header.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/HttpBrowserCompatibleMultipart.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/HttpMultipartMode.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/HttpRFC6532Multipart.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/HttpStrictMultipart.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/MIME.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/MinimalField.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/MultipartEntityBuilder.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/MultipartFormEntity.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/content/AbstractContentBody.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/content/ByteArrayBody.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/content/ContentBody.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/content/ContentDescriptor.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/content/FileBody.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/content/InputStreamBody.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/content/StringBody.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/content/package-info.java,production
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/package-info.java,production
